leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
485,-1.93444,-1.5321,-3.67953,-1.5096,-3.3246,-2.17036,-1.04536,-1.17144,-1.16429,-5.87583,-1.22365,-0.7553,-4.10987,-2.24155
486,-1.93122,-2.27698,-0.44527,-3.50429,-5.62638,-4.68835,-0.30357,-2.94153,-1.54932,-1.23536,-2.78277,-0.224,-1.03631,-1.8524
487,-1.93039,-3.16763,-2.1728,-0.2441,-1.05534,-6.44113,-0.73511,-1.48278,-3.8078,-1.85387,-0.6705,-2.33978,-3.50109,-0.00731
488,-1.92966,-2.1335,-0.41601,-2.92072,-4.37937,-1.04479,-0.90363,-6.73454,-0.66971,-0.83303,-3.62138,-1.21528,-0.73221,-0.55676
489,-1.92656,-3.79552,-4.69609,-4.28416,-1.45496,-2.72231,-0.4603,-1.5819,-2.82752,-1.39779,-1.06685,-1.4935,-3.78607,-1.25751
490,-1.92447,-3.27203,-3.45706,-3.22134,-1.71101,-0.67942,-2.25735,-2.58678,-1.16888,-3.17729,-1.08133,-1.03231,-1.62639,-5.63419
491,-1.92445,-3.33257,-0.38654,-1.33709,-6.26083,-4.30265,-2.1343,-2.75231,-1.17285,-1.70625,-1.6167,-1.98361,-1.33452,-0.89205
492,-1.91919,-4.92218,-1.63086,-2.19018,-0.2867,-2.69147,-1.16352,-0.73543,-3.58749,-3.68439,-3.70959,-2.13088,-2.62837,-1.93819
493,-1.91695,-0.62135,-1.45991,-0.07203,-0.33927,-1.19096,-2.90736,-5.66806,-1.74618,-0.44988,-3.15698,-4.4456,-3.68366,-2.26691
494,-1.91359,-4.35553,-1.39878,-1.13647,-2.04996,-2.68516,-4.30599,-1.45042,-0.79728,-0.09598,-4.41409,-2.03641,-0.54221,-4.18231
495,-1.91096,-1.10623,-1.95096,-6.37503,-2.47869,-2.40059,-1.08068,-2.27417,-0.71973,-1.31045,-1.69812,-3.18775,-3.93786,-1.2819
496,-1.90998,-4.63466,-1.58586,-1.32361,-1.11056,-2.62264,-0.5868,-1.95544,-3.60824,-1.72128,-3.99029,-4.40151,-2.59813,-0.54509
497,-1.90859,-3.17453,-1.39101,-0.145,-3.49006,-4.5213,-0.68651,-2.48292,-1.75488,-0.0651,-5.18906,-0.42787,-3.82821,-0.46523
498,-1.90822,-5.62867,-0.62894,-0.87746,-3.16742,-1.50187,-3.24391,-1.93048,-1.45741,-0.12341,-2.94289,-1.41979,-3.2149,-3.71782
499,-1.902,-4.23513,-1.78145,-0.17114,-1.53533,-0.24826,-0.7923,-0.2257,-1.86249,-5.93076,-3.77895,-3.72318,-0.37478,-2.28471
500,-1.90173,-4.77874,-2.04964,-0.10225,-3.79305,-0.19829,-2.07246,-1.30849,-1.83905,-2.41432,-2.28521,-0.15022,-5.50211,-2.04275
501,-1.90164,-1.26589,-0.47508,-2.50681,-4.50385,-2.05417,-1.92753,-5.06381,-2.09644,-3.87962,-3.15845,-2.04925,-0.00249,-0.88769
502,-1.90009,-0.31382,-0.4973,-2.01659,-3.66584,-0.73126,-7.02593,-1.63069,-1.67853,-1.99885,-3.37396,-2.38299,-0.18475,-1.43944
503,-1.88388,-1.33862,-2.0321,-0.84108,-4.02294,-3.21349,-3.01327,-2.64971,-2.15185,-1.34398,-0.85424,-3.31847,-3.27276,-4.28034
504,-1.87936,-3.33207,-0.19908,-1.88067,-3.30564,-3.58765,-3.66896,-2.69998,-0.4062,-1.67136,-3.10573,-2.07049,-4.47369,-0.57817
505,-1.87461,-0.40519,-1.34267,-0.4366,-0.69237,-1.8911,-3.38865,-2.96332,-3.42837,-1.48245,-0.61137,-4.26358,-1.5044,-5.93649
506,-1.8684,-2.28288,-2.67019,-2.38172,-1.35604,-0.20024,-0.4234,-4.56803,-0.45894,-4.80682,-1.01778,-4.80731,-1.74994,-2.24619
507,-1.8659,-2.21442,-4.02656,-1.01414,-2.56591,-1.28191,-0.91226,-4.94526,-0.01023,-5.61703,-2.79086,-0.2051,-1.20986,-0.1106
508,-1.86326,-1.91095,-3.65184,-1.02259,-0.96079,-2.25958,-1.00904,-5.80113,-4.33028,-3.97409,-0.9502,-0.89291,-0.9558,-0.79777
509,-1.84875,-0.75881,-2.86135,-1.1193,-1.37005,-0.06338,-2.95912,-4.85178,-0.67803,-1.58781,-0.04188,-5.69213,-2.21211,-3.48032
510,-1.84842,-2.8572,-0.89808,-0.65707,-2.4157,-2.16777,-1.0226,-3.51778,-4.83772,-0.56275,-1.59868,-0.93128,-5.70028,-1.89463
511,-1.84681,-0.47147,-2.64263,-5.96704,-0.15696,-1.10338,-0.38029,-1.19077,-2.78853,-3.1755,-3.84221,-3.68293,-1.57419,-1.51956
512,-1.84657,-3.27547,-3.03695,-2.46385,-4.96467,-0.85288,-0.7968,-3.62418,-3.30866,-1.93118,-0.73388,-1.81522,-2.91703,-2.09848
513,-1.84573,-2.86036,-2.61218,-2.25377,-2.81158,-3.24401,-2.10927,-6.27156,-1.45274,-2.58855,-1.0584,-0.77186,-1.81584,-0.68869
514,-1.84563,-2.20018,-2.86709,-2.29597,-3.37904,-0.68541,-0.90728,-2.38324,-1.93379,-2.67651,-2.33413,-0.70486,-5.69109,-3.26094
515,-1.84061,-0.42636,-1.31973,-5.66523,-1.87567,-0.94615,-4.28747,-0.69665,-2.94198,-3.31004,-0.96003,-1.95119,-1.62358,-3.51231
516,-1.83993,-1.92396,-1.72802,-5.47881,-2.31898,-4.15985,-0.52322,-1.75884,-0.67625,-0.98285,-0.98543,-1.02827,-4.68564,-2.90748
517,-1.83867,-3.9981,-2.36829,-2.23991,-1.95892,-7.07255,-0.63777,-2.07127,-0.29367,-1.01388,-1.74784,-1.96617,-0.83928,-1.64741
518,-1.83785,-0.6878,-0.41244,-1.3665,-3.08989,-2.1381,-5.79109,-0.08564,-1.6899,-0.77928,-3.27852,-2.26015,-2.07669,-4.77664
519,-1.83534,-2.29875,-0.48651,-4.27112,-6.33233,-0.18208,-1.36342,-1.51445,-2.72376,-1.14777,-1.87917,-0.90777,-1.74462,-3.52829
520,-1.82934,-1.94658,-1.17528,-1.73803,-3.17342,-1.88498,-1.2043,-0.38489,-2.22475,-0.23502,-4.30578,-0.38777,-6.63624,-2.34638
521,-1.82079,-7.26513,-0.00809,-1.05455,-0.66462,-0.04907,-0.96302,-3.35473,-2.04269,-3.28868,-0.1442,-0.56888,-3.41574,-1.77904
522,-1.81579,-0.41927,-3.65638,-0.82679,-0.00936,-1.68691,-3.01391,-5.49496,-1.23138,-3.30866,-2.51044,-2.83673,-1.9599,-3.11389
523,-1.81507,-0.21327,-4.26314,-1.42848,-2.47605,-2.64915,-3.44867,-3.09091,-5.06055,-1.96241,-0.19206,-3.45029,-0.1594,-0.64985
524,-1.81189,-3.07658,-4.43586,-3.80854,-0.42213,-0.03472,-4.50202,-1.4563,-2.22704,-3.5784,-0.7205,-3.06295,-0.90848,-1.418
525,-1.81093,-0.44324,-2.63513,-3.68064,-0.96464,-1.74367,-4.66515,-0.23629,-0.84511,-0.42688,-4.04617,-1.9049,-4.77416,-2.55997
526,-1.80817,-3.41615,-2.74123,-2.73627,-0.61613,-3.35139,-6.72908,-0.17836,-2.02635,-0.28982,-2.98559,-0.00754,-0.17406,-0.03181
527,-1.80274,-2.23627,-1.58456,-1.18693,-2.46739,-3.37589,-0.33719,-0.7175,-3.77043,-4.28484,-0.27785,-3.43385,-2.73199,-4.21997
528,-1.79879,-5.54092,-1.69853,-2.19836,-1.50437,-0.16783,-2.99998,-0.32539,-0.88582,-2.36619,-1.85655,-5.23164,-0.08047,-3.12103
529,-1.79728,-2.25767,-0.50194,-0.35301,-3.98072,-0.54718,-3.55635,-0.00257,-1.54785,-6.11438,-1.72598,-1.26047,-4.22162,-0.57583
530,-1.79298,-4.59845,-2.57836,-0.35928,-4.28024,-0.11134,-0.0305,-2.38709,-1.99014,-3.40332,-1.83722,-0.93371,-1.2187,-4.85333
531,-1.79086,-0.31444,-5.97286,-0.30473,-0.88217,-0.92825,-1.23804,-2.82493,-1.23681,-1.26802,-5.59966,-2.90295,-0.02018,-2.61761
532,-1.78871,-3.33403,-1.04932,-1.0301,-4.08563,-4.32491,-0.85629,-3.39303,-2.80379,-0.81994,-3.12277,-1.80932,-2.02906,-3.19428
533,-1.78792,-1.11641,-2.19759,-1.98251,-6.1112,-2.46011,-1.53783,-1.95039,-3.38134,-0.79726,-3.80676,-2.74604,-0.13624,-1.7634
534,-1.7852,-1.35249,-0.35375,-2.45389,-3.21179,-5.11338,-2.34917,-0.41545,-0.84675,-2.02622,-0.84497,-1.09749,-5.03571,-3.81894
535,-1.78083,-4.95181,-4.16495,-1.79884,-1.59799,-4.14248,-3.73764,-2.32825,-0.94894,-1.80065,-0.67675,-2.01469,-1.59692,-1.18796
536,-1.78049,-4.39562,-0.02498,-3.97798,-3.29093,-0.0558,-0.75809,-2.24892,-0.35982,-3.2407,-3.94756,-2.47046,-0.89517,-3.47827
537,-1.77727,-2.96066,-7.68163,-0.13554,-0.6722,-0.67687,-1.68082,-2.07035,-0.24453,-2.3388,-2.353,-0.68429,-1.38979,-2.74996
538,-1.76699,-0.28888,-0.34262,-4.73665,-2.21365,-0.17509,-2.35615,-0.25361,-2.27766,-2.47713,-3.44819,-1.52741,-3.91806,-4.77455
539,-1.76329,-1.06427,-0.77325,-2.52126,-4.31277,-5.66992,-2.68845,-2.30805,-0.80444,-0.49287,-4.11601,-1.34662,-2.39496,-0.3462
540,-1.75643,-0.9669,-4.04781,-4.47479,-0.12063,-3.31688,-1.03865,-3.60366,-3.71836,-0.91531,-0.92069,-1.64747,-3.55879,-1.89721
541,-1.75484,-0.59702,-7.7537,-1.43014,-1.00547,-1.84806,-2.03138,-1.2074,-1.25124,-0.24702,-2.13385,-1.35257,-3.93509,-0.94555
542,-1.74926,-3.61189,-1.61889,-4.28232,-0.84379,-2.70442,-3.91348,-4.23697,-3.29266,-0.77756,-1.75054,-2.42077,-0.30985,-1.08413
543,-1.74795,-3.76994,-2.49449,-1.36928,-2.49207,-4.7009,-2.61407,-3.55892,-1.41129,-1.30677,-1.81821,-0.71304,-3.68753,-2.39062
544,-1.74774,-0.6597,-0.53956,-2.06283,-4.09581,-2.3716,-0.92904,-1.52187,-0.96694,-7.5545,-1.01837,-1.10705,-0.84077,-2.32585
545,-1.74259,-1.9649,-0.8547,-0.14087,-2.79834,-3.34846,-3.73024,-2.03668,-2.29272,-2.57797,-2.08275,-1.70101,-5.33118,-2.77333
546,-1.73528,-3.38048,-0.4228,-0.79432,-0.5652,-0.18435,-2.20037,-4.10834,-0.20121,-0.32998,-5.63799,-3.45782,-2.91763,-3.20509
547,-1.73093,-6.05831,-3.58952,-1.30453,-3.84764,-1.09798,-1.54902,-1.09141,-1.73479,-2.32077,-2.03102,-0.8162,-3.2722,-1.48991
548,-1.73044,-1.76898,-2.4359,-1.85305,-1.02205,-2.59552,-2.91673,-1.23154,-0.01458,-2.03228,-6.92272,-2.94965,-0.65148,-2.35039
549,-1.72969,-2.3068,-1.95881,-1.29595,-1.41719,-3.38736,-1.63603,-2.57016,-3.14464,-1.18736,-2.36001,-2.21617,-1.16382,-6.34597
550,-1.72913,-0.85313,-1.46011,-4.05002,-3.92224,-1.06592,-4.16451,-2.24969,-1.80127,-5.04795,-0.14045,-0.01132,-3.16863,-0.19207
551,-1.72387,-2.60883,-1.63053,-1.80598,-0.32408,-5.14612,-4.768,-2.20808,-0.08487,-1.34939,-2.55489,-2.99389,-3.16074,-1.67209
552,-1.7162,-4.18052,-1.17255,-1.18543,-0.45731,-1.28713,-7.42088,-0.6607,-2.52691,-0.99192,-1.54384,-2.40079,-1.78514,-0.85018
553,-1.71395,-2.54948,-3.05579,-5.03302,-0.8455,-4.83387,-2.53247,-0.40868,-2.5735,-0.63304,-2.74045,-3.12597,-0.52382,-0.80749
554,-1.71045,-1.844,-0.47947,-2.62233,-4.57853,-2.65824,-2.77958,-0.8033,-1.81933,-2.92179,-2.40815,-0.46844,-1.27219,-5.53923
555,-1.7077,-3.49577,-3.07321,-1.82603,-3.81829,-0.42105,-4.18816,-1.22284,-3.84442,-1.44158,-3.86761,-1.01986,-1.97629,-1.2368
556,-1.70384,-0.35766,-0.0709,-1.11959,-1.39777,-1.0228,-1.18745,-8.47438,-0.11581,-1.5724,-1.73507,-0.50606,-1.49483,-3.39095
557,-1.69977,-2.31235,-2.50858,-2.09455,-2.0956,-0.59785,-4.53351,-2.19023,-6.05378,-0.69836,-0.49791,-1.06324,-1.36083,-3.25864
558,-1.69831,-2.96126,-2.1823,-2.16519,-2.48741,-6.07512,-0.79867,-0.12655,-2.45405,-3.57847,-3.52424,-1.47112,-0.35339,-1.26921
559,-1.69661,-0.75262,-1.47298,-4.3262,-6.19044,-1.68232,-0.3234,-1.71237,-0.57219,-4.27612,-2.58012,-0.86588,-0.00234,-2.33697
560,-1.69174,-6.19535,-2.53906,-1.10075,-1.11095,-5.60397,-0.18009,-1.58453,-0.62787,-2.49913,-1.73443,-2.48478,-0.29438,-0.08019
561,-1.69131,-0.7418,-3.36401,-2.28163,-1.6409,-0.31358,-1.76142,-5.39611,-0.69771,-4.03778,-0.68856,-1.42293,-2.35233,-4.49807
562,-1.6884,-0.47296,-0.9078,-0.58768,-1.76743,-4.22145,-2.62465,-3.2655,-3.21588,-4.50703,-3.5039,-3.43414,-1.50067,-0.53057
563,-1.67928,-1.96947,-1.18939,-1.89384,-0.41571,-1.25461,-2.3824,-1.30932,-2.69789,-2.42277,-7.06254,-2.4551,-3.17777,-0.09665
564,-1.67503,-0.84744,-0.31997,-1.89652,-4.59243,-0.47567,-0.47158,-3.82988,-3.78171,-3.21132,-2.81959,-4.65067,-1.35438,-0.73679
565,-1.66388,-6.70868,-0.01863,-2.09159,-3.49848,-2.11308,-2.65914,-0.55336,-0.01772,-3.02769,-1.5105,-2.19887,-1.09377,-2.50763
566,-1.66148,-2.04184,-2.55692,-1.29656,-2.21034,-2.9086,-6.2932,-3.46936,-3.45886,-0.28842,-1.61775,-1.02568,-0.88464,-1.83481
567,-1.6585,-0.67109,-1.99968,-1.10476,-2.34472,-0.99374,-4.04895,-0.68081,-7.38204,-1.54071,-0.20477,-0.94021,-0.82862,-3.1235
568,-1.65687,-2.4476,-2.82635,-1.71319,-2.37036,-1.76114,-0.84644,-2.8534,-3.5493,-4.24642,-2.86437,-1.87252,-3.92699,-2.23616
569,-1.65527,-1.13049,-2.34271,-1.24905,-0.94368,-5.33157,-2.59138,-4.43202,-1.05708,-1.30791,-2.42588,-3.68855,-2.81233,-1.74122
570,-1.65478,-0.54166,-0.4549,-1.88659,-4.43041,-2.01754,-3.52648,-4.67072,-2.17289,-3.02947,-0.96373,-1.92021,-0.39776,-4.07162
571,-1.65467,-0.11725,-7.0151,-5.28092,-1.90941,-0.11809,-0.91102,-1.54838,-2.11745,-1.14267,-0.15877,-1.64956,-0.43601,-2.12972
572,-1.64994,-1.70269,-1.38196,-3.08725,-2.10768,-0.56421,-0.1513,-1.70086,-0.34912,-3.70686,-6.32155,-2.43324,-3.68908,-1.38073
573,-1.64735,-1.72967,-0.76477,-3.54872,-1.61585,-5.33722,-3.4091,-2.82259,-0.05746,-2.80129,-2.75146,-2.13882,-0.24848,-3.22072
574,-1.6468,-0.1678,-0.47262,-1.92823,-2.27038,-1.11646,-0.736,-4.95302,-2.40944,-4.52602,-1.48878,-4.23552,-0.35959,-3.90738
575,-1.64272,-0.83562,-3.78265,-1.74013,-0.08993,-0.79619,-4.68929,-5.42124,-2.80267,-0.44082,-3.03642,-2.15389,-1.54285,-1.7195
576,-1.63967,-0.38901,-0.30419,-0.9714,-0.08099,-2.5326,-1.46639,-4.89147,-0.88462,-0.58978,-3.06273,-6.86033,-2.24686,-1.00166
577,-1.63265,-1.70008,-2.9758,-0.70148,-2.71405,-0.0749,-0.98833,-3.11928,-5.2212,-1.07731,-3.86244,-0.4237,-2.91181,-3.8756
578,-1.63233,-0.06179,-0.49924,-2.28127,-4.83576,-3.53301,-1.76936,-5.51835,-0.02716,-2.14076,-3.84566,-0.32121,-1.4225,-0.96404
579,-1.6308,-5.11593,-1.57233,-0.28379,-3.36045,-3.68584,-3.2189,-1.50811,-2.71664,-2.66289,-3.08437,-0.83991,-1.99006,-1.56554
580,-1.62908,-3.43819,-2.34005,-1.78042,-0.76958,-2.90993,-2.49412,-0.80795,-1.802,-5.19018,-2.77103,-3.77126,-1.61748,-2.49869
581,-1.62793,-5.46659,-0.43423,-0.66561,-0.19088,-1.89663,-0.18737,-2.79264,-2.00601,-2.23857,-1.35617,-6.38182,-1.79728,-0.73127
582,-1.62583,-0.3367,-3.87933,-1.21961,-0.58178,-2.53466,-1.93715,-2.83991,-5.93242,-2.83849,-1.89041,-2.36449,-0.98333,-2.95702
583,-1.61887,-4.40453,-2.53454,-0.26094,-1.82912,-2.45433,-4.01729,-0.08397,-5.31799,-3.57097,-2.21209,-0.13314,-0.13517,-0.10004
584,-1.61862,-4.8827,-3.8783,-4.82068,-2.91468,-0.73334,-3.51106,-2.13654,-1.41579,-1.29359,-2.20387,-0.10155,-0.42027,-0.78217
585,-1.60687,-3.31023,-1.54504,-5.57352,-2.57201,-0.16958,-1.385,-2.36055,-0.81302,-2.19227,-2.23326,-1.02184,-4.96711,-1.64436
586,-1.60592,-0.10184,-2.70496,-6.18254,-0.76535,-1.07745,-4.97166,-0.43073,-2.67623,-2.14354,-2.06065,-2.77193,-0.36313,-1.18396
587,-1.60054,-1.96318,-1.13613,-1.78625,-0.80753,-0.0446,-1.43202,-7.55826,-0.36733,-0.53438,-1.14228,-2.49201,-4.21281,-1.89408
588,-1.57785,-4.08594,-2.32563,-4.81744,-0.62452,-0.40444,-2.05339,-4.42341,-2.28384,-2.68445,-2.07388,-2.75017,-0.8663,-1.68093
589,-1.57475,-3.63648,-0.32129,-1.29483,-5.91407,-3.63254,-0.92249,-2.18605,-1.36294,-2.95404,-2.0382,-2.21279,-0.24361,-3.00348
590,-1.57212,-2.0954,-0.88639,-1.00393,-3.74085,-0.63654,-0.59498,-1.11925,-3.24331,-3.24959,-3.75066,-1.83574,-1.81811,-5.78934
591,-1.56155,-0.66384,-1.55114,-0.29089,-2.51375,-1.71893,-1.93863,-1.92024,-0.65321,-8.34178,-0.73245,-0.31896,-2.6604,-0.42787
592,-1.56094,-0.36099,-2.44244,-2.14423,-4.18984,-3.99845,-2.42405,-0.52904,-0.92494,-3.64371,-2.64894,-2.2436,-1.86056,-4.18655
593,-1.55985,-2.13904,-3.53651,-2.30912,-0.22342,-3.64534,-2.81022,-0.61072,-0.08337,-3.15199,-4.0937,-1.6002,-2.71914,-4.10962
594,-1.55945,-1.27933,-2.74636,-4.74653,-2.76605,-3.59164,-2.42272,-2.28339,-0.47602,-1.46019,-4.56133,-1.14726,-3.11771,-0.15558
595,-1.55165,-4.16858,-1.25402,-2.47929,-3.56858,-0.85065,-2.7634,-3.86762,-1.35294,-0.46369,-4.27228,-1.25703,-2.88126,-2.50262
596,-1.54983,-1.92212,-0.06447,-4.17682,-4.03429,-3.30658,-1.59114,-0.39466,-0.14003,-0.69205,-0.05868,-6.37466,-1.75581,-1.5284
597,-1.54524,-2.20089,-3.68191,-0.74418,-2.46616,-4.13703,-1.15848,-1.49965,-0.44127,-2.71167,-2.78909,-4.80343,-3.50596,-1.08553
598,-1.54253,-1.80126,-3.94295,-2.20049,-0.8453,-0.5616,-0.44598,-4.44915,-3.12406,-3.72045,-0.3503,-0.78835,-5.30075,-0.7209
599,-1.54181,-2.68935,-3.3052,-2.77236,-2.1073,-1.64873,-0.72447,-5.0675,-0.19316,-3.65104,-3.21355,-1.11054,-0.78536,-3.58778
600,-1.53343,-2.86616,-6.60062,-0.396,-0.32192,-2.46294,-1.83482,-1.62474,-1.62593,-2.71006,-1.88548,-2.77225,-2.09043,-2.81678
601,-1.53137,-2.24513,-2.31264,-0.89202,-2.70497,-0.12877,-1.89765,-2.85191,-4.12014,-1.4241,-3.6834,-4.1573,-4.0475,-1.07979
602,-1.52524,-0.13624,-1.96265,-0.84783,-2.69361,-2.12133,-0.33511,-2.23103,-4.62454,-0.78338,-3.1172,-0.4945,-0.50461,-6.63496
603,-1.5247,-2.94585,-0.55395,-5.45623,-2.96723,-2.2334,-0.13598,-0.86878,-4.45755,-2.22347,-0.48279,-2.73796,-3.01795,-1.64411
604,-1.52177,-0.89935,-2.06986,-2.19021,-5.31297,-1.09137,-2.89929,-0.08926,-0.76566,-2.16033,-1.6686,-4.82462,-3.8766,-1.90234
605,-1.52171,-2.1887,-1.93746,-1.16691,-3.26998,-3.15791,-4.70103,-1.57612,-0.11413,-2.8657,-3.03758,-4.08061,-2.65965,-1.16289
606,-1.51736,-2.90549,-0.30635,-0.04087,-2.24745,-2.55772,-4.10931,-4.28838,-1.69911,-2.77026,-3.7168,-2.47904,-2.11513,-2.70097
607,-1.51564,-4.49486,-1.25254,-0.48281,-1.23671,-1.19279,-2.70467,-1.16802,-0.83786,-4.31071,-4.60388,-3.52594,-3.32108,-0.35155
608,-1.51058,-3.04024,-0.41926,-1.84041,-1.23241,-1.79055,-0.9646,-2.37546,-1.45125,-1.24063,-3.00208,-1.8616,-3.71601,-6.60923
609,-1.50995,-0.66045,-5.694,-1.57954,-0.46738,-0.63391,-1.64178,-3.11673,-0.25754,-1.89662,-3.84621,-2.18745,-1.96485,-4.71541
610,-1.50709,-2.85565,-3.99052,-1.2557,-1.40155,-1.4762,-0.01485,-3.12943,-1.17541,-3.49285,-0.41591,-2.9758,-5.95214,-0.31288
611,-1.5034,-3.99185,-3.5458,-2.0649,-0.52051,-2.79362,-2.08199,-3.26383,-4.20302,-1.40125,-0.38048,-0.45662,-4.44911,-1.45917
612,-1.50118,-4.81494,-0.30204,-1.5031,-3.99956,-0.26468,-0.91835,-1.53596,-4.7024,-0.43915,-3.56237,-2.28864,-0.82022,-3.46939
613,-1.49621,-3.5572,-1.43063,-5.64203,-3.91974,-1.93258,-2.32474,-2.51595,-1.57842,-1.27345,-0.12305,-2.367,-3.18848,-0.70532
614,-1.48795,-2.59489,-5.17393,-0.22339,-1.94963,-1.13813,-2.46194,-2.2823,-3.71363,-4.21233,-3.27884,-0.27305,-2.31632,-0.37583
615,-1.47582,-3.25658,-0.4903,-1.4652,-0.50453,-1.67136,-1.60034,-5.60276,-0.12837,-1.05067,-2.03231,-2.23878,-2.19665,-5.722
616,-1.47153,-0.9362,-0.57814,-0.75632,-4.11212,-2.85638,-0.05536,-1.41904,-2.52423,-3.49876,-3.04287,-1.84762,-3.43057,-5.0904
617,-1.47096,-2.45269,-1.06787,-0.98029,-5.38689,-1.58805,-2.66811,-1.19337,-4.74056,-2.5339,-3.67622,-2.27363,-1.19879,-0.78814
618,-1.45994,-2.14156,-0.24176,-5.26985,-1.8148,-3.60565,-3.30687,-0.72548,-2.46981,-2.86019,-4.49933,-0.20823,-1.24788,-1.25355
619,-1.44363,-0.07158,-1.68228,-2.01141,-1.60552,-4.1072,-4.3924,-5.44218,-1.06306,-3.38477,-1.3309,-2.08055,-1.11624,-1.65678
620,-1.4335,-3.4252,-1.43031,-2.81099,-0.64278,-1.03749,-0.06109,-2.55642,-0.41223,-2.25355,-1.3352,-6.19763,-4.7542,-0.43917
621,-1.43202,-1.53769,-2.78345,-0.44655,-0.44732,-3.9408,-4.33017,-2.82969,-3.59057,-5.27038,-0.10856,-0.89152,-1.88326,-0.35776
622,-1.42346,-4.0704,-1.56545,-0.89935,-4.70361,-0.39657,-0.79965,-1.17278,-0.79714,-0.21808,-3.93148,-1.7958,-3.84837,-4.43573
623,-1.42312,-3.32832,-0.39087,-3.72026,-3.44851,-1.70753,-2.34741,-4.56747,-2.93556,-4.00358,-2.44321,-0.74077,-0.1589,-0.73103
624,-1.42084,-5.00427,-2.2689,-2.45007,-0.15024,-0.32565,-2.53815,-3.66225,-2.12226,-0.22385,-3.84526,-4.30242,-1.63724,-1.12844
625,-1.41668,-1.10738,-2.12983,-3.64937,-1.23738,-4.15844,-3.71458,-3.44181,-0.53512,-0.47304,-1.06714,-1.36757,-0.62467,-5.52588
626,-1.41355,-2.65684,-1.77479,-1.06178,-4.27432,-1.18594,-3.65144,-0.42534,-1.91706,-3.46225,-2.37849,-0.52136,-5.57586,-0.89111
627,-1.41353,-2.09294,-4.2211,-3.23808,-2.2455,-5.26445,-2.05807,-1.03148,-2.14624,-3.36577,-1.01216,-0.28442,-1.83314,-2.61953
628,-1.40842,-3.56369,-5.64398,-1.05267,-1.41725,-3.07649,-2.75177,-3.66024,-1.66105,-1.83334,-3.04477,-1.75181,-0.69484,-0.98403
629,-1.40495,-2.0775,-4.96416,-4.09257,-4.20079,-1.29263,-2.82266,-1.10726,-0.74731,-1.94586,-1.66236,-1.26297,-0.55745,-3.84616
630,-1.4047,-3.11723,-0.18145,-1.84855,-2.38662,-0.12225,-2.94063,-5.19453,-3.33719,-3.80929,-0.85652,-0.9677,-0.62083,-3.97684
631,-1.39841,-1.53449,-2.9593,-1.6435,-1.16489,-6.13239,-2.1819,-0.61911,-0.01509,-3.24817,-1.84358,-1.86352,-0.53851,-4.73411
632,-1.39701,-1.41351,-0.91021,-1.89188,-2.76281,-1.37719,-1.76369,-0.22097,-4.99494,-0.62502,-0.75862,-1.86125,-5.21723,-4.72801
633,-1.39645,-2.24059,-1.46151,-4.03066,-0.64514,-0.24489,-6.14195,-0.14879,-0.925,-1.48062,-3.26747,-2.21216,-4.10565,-0.97541
634,-1.39488,-0.78881,-2.05445,-6.43613,-0.94277,-1.39466,-2.44605,-1.33814,-1.79557,-4.43151,-0.18152,-2.84222,-0.09668,-3.19326
635,-1.39422,-3.13018,-2.08855,-0.96011,-0.56278,-6.10345,-1.18886,-4.42971,-3.1573,-1.30629,-3.478,-0.52712,-0.49911,-0.26714
636,-1.38241,-2.29093,-2.03706,-4.05526,-2.6117,-1.68283,-0.48276,-1.51438,-3.01227,-1.90705,-1.20113,-6.02967,-2.2135,-2.15795
637,-1.37791,-4.3162,-1.50687,-1.85781,-3.76674,-4.19306,-0.11015,-3.04504,-1.14983,-0.90391,-2.0275,-1.42812,-4.58797,-1.832
638,-1.36562,-0.45158,-3.51833,-1.44134,-0.36217,-2.05035,-5.0952,-2.92236,-0.64665,-2.59123,-4.43243,-2.88145,-0.70729,-3.00943
639,-1.36044,-1.17104,-0.86299,-0.58916,-2.09239,-2.74959,-5.69043,-1.61034,-3.57821,-3.60544,-0.70963,-2.14946,-4.22146,-0.16197
640,-1.35585,-3.43869,-1.9605,-0.24704,-2.55991,-2.71451,-1.62354,-0.51867,-3.83464,-5.35624,-1.40428,-3.84149,-2.33469,-0.17958
641,-1.35468,-3.4133,-5.14316,-0.23149,-1.82306,-2.23679,-0.29272,-4.39259,-0.87326,-2.6022,-3.95894,-1.56575,-0.51883,-2.52451
642,-1.3506,-0.9613,-1.37136,-1.7702,-2.38993,-1.13333,-3.04619,-1.59237,-1.02492,-7.93134,-2.6783,-0.31113,-1.25323,-0.79314
643,-1.34898,-3.27323,-2.92579,-2.0061,-0.76866,-1.23281,-1.83138,-1.11042,-1.59971,-2.41633,-2.2523,-6.87613,-2.1106,-1.72557
644,-1.34841,-4.43252,-1.61176,-2.12595,-4.58169,-2.99994,-1.12427,-1.79393,-1.55018,-4.72277,-0.63036,-2.66499,-0.01285,-2.17625
645,-1.34476,-0.1388,-2.02843,-1.85272,-3.52092,-3.02029,-0.50958,-1.79862,-3.83562,-1.48694,-2.96017,-2.15041,-5.45242,-2.36067
646,-1.33703,-0.34008,-6.15301,-2.54303,-1.54897,-1.23597,-2.78468,-0.45967,-0.62203,-0.45326,-0.93391,-2.75208,-5.62372,-1.10125
