leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
14947,-0.361,-6.78421,-3.94751,-2.26783,-1.12764,-1.29673,-2.2884,-3.67619,-1.05522,-0.3238,-3.19308
14948,-0.36077,-2.0459,-3.23498,-1.32284,-0.63138,-3.82489,-2.15087,-6.69925,-0.72422,-3.71362,-2.14919
14949,-0.36055,-4.03541,-2.40504,-5.08439,-2.79879,-0.99622,-2.623,-4.79288,-0.7577,-0.96718,-3.42976
14950,-0.36049,-4.02855,-0.43222,-1.20355,-4.77873,-1.2871,-2.97796,-1.18738,-3.52593,-4.03865,-4.30018
14951,-0.36029,-0.84152,-2.1003,-2.26787,-6.45158,-1.28067,-2.66986,-3.87574,-4.90782,-0.2802,-0.17268
14952,-0.36026,-2.08479,-5.07633,-1.83899,-0.05633,-1.63427,-5.43727,-4.16297,-3.68092,-0.77707,-1.62837
14953,-0.36023,-4.50916,-6.00063,-1.05839,-1.69561,-3.86964,-2.61091,-0.81234,-0.72302,-2.648,-3.09021
14954,-0.35951,-2.28512,-2.49828,-4.29852,-1.43519,-4.80049,-1.87492,-0.87772,-2.6135,-4.36959,-3.82313
14955,-0.35944,-2.76741,-4.52424,-4.08888,-0.68613,-1.02921,-0.83302,-0.37024,-2.26896,-6.03447,-3.33174
14956,-0.35921,-2.39365,-0.29936,-6.5546,-2.54089,-1.28278,-0.7162,-1.06584,-2.33573,-0.85924,-5.92828
14957,-0.359,-1.44461,-2.09209,-5.73733,-0.0692,-6.98762,-0.87769,-2.66345,-0.64259,-1.7667,-0.5102
14958,-0.35897,-1.04863,-6.67962,-4.90218,-1.71346,-1.71525,-1.33598,-3.43777,-1.36843,-1.55402,-2.52072
14959,-0.35895,-0.60852,-1.46224,-3.42227,-2.18433,-6.72876,-2.45664,-2.34128,-4.67525,-1.46525,-0.28582
14960,-0.35858,-3.88213,-2.36433,-0.23093,-1.56916,-0.91454,-1.41971,-2.54024,-7.93249,-0.08012,-2.1117
14961,-0.35836,-1.93692,-2.81734,-0.23333,-0.9711,-2.23837,-4.06946,-0.26069,-6.97753,-3.96902,-1.05224
14962,-0.3583,-0.71207,-2.20986,-2.50805,-3.16983,-5.50529,-2.7209,-4.44392,-0.66905,-0.87432,-4.41259
14963,-0.35793,-2.39274,-0.87036,-3.10586,-0.59037,-3.53492,-0.35113,-0.61548,-2.57231,-7.92421,-0.99324
14964,-0.35791,-3.71595,-2.49023,-1.5894,-2.94624,-1.37388,-3.21596,-0.87831,-5.14589,-2.20888,-4.92901
14965,-0.35773,-5.2953,-0.23783,-2.95787,-4.41593,-0.89587,-0.66933,-0.78886,-0.45386,-2.80752,-5.79351
14966,-0.35749,-3.51106,-1.19686,-2.68405,-1.07632,-6.95352,-4.13699,-0.47637,-2.3313,-1.86613,-1.77178
14967,-0.35719,-0.84697,-0.21803,-1.17355,-2.21216,-2.79981,-1.3054,-2.53387,-8.10782,-2.68608,-1.98025
14968,-0.35707,-1.08357,-3.22083,-2.32753,-0.78312,-6.03714,-0.17104,-0.83328,-0.09673,-6.65062,-0.93974
14969,-0.35696,-2.977,-1.70748,-5.67933,-2.13758,-5.43023,-0.25087,-3.64931,-2.85636,-0.49398,-0.00416
14970,-0.35675,-0.50492,-2.73051,-3.11867,-2.77757,-5.93911,-5.71314,-0.19778,-2.0614,-1.54256,-0.37438
14971,-0.3567,-1.40644,-3.14808,-4.11812,-4.38695,-2.5199,-3.12664,-2.58237,-1.27224,-3.59627,-3.7992
14972,-0.35663,-3.64307,-1.49701,-1.57314,-4.6741,-2.40139,-5.87063,-2.17701,-1.81976,-1.70915,-2.97235
14973,-0.35642,-2.94996,-2.11163,-1.27159,-1.13645,-0.18691,-6.38838,-0.47633,-4.71561,-1.27211,-4.34451
14974,-0.35637,-7.68225,-1.49643,-3.87252,-1.33133,-2.15624,-3.00699,-2.28769,-1.28206,-0.09227,-1.12726
14975,-0.35612,-4.45541,-0.22613,-3.10114,-2.88458,-5.17391,-3.30152,-1.97541,-0.94054,-2.68935,-3.51348
14976,-0.35523,-1.90429,-0.37413,-2.16352,-6.18261,-0.0921,-3.88903,-2.83601,-2.05977,-0.06695,-5.07729
14977,-0.35491,-3.35404,-1.8085,-1.75121,-1.00234,-1.82112,-5.39143,-0.00619,-2.67003,-4.22497,-4.8907
14978,-0.35475,-3.68451,-3.51588,-0.97884,-1.74372,-4.02152,-6.05625,-1.94554,-0.79789,-0.23387,-3.55123
14979,-0.35461,-3.62627,-4.12755,-1.55024,-0.40412,-6.02485,-1.45481,-2.54561,-4.60091,-0.69006,-0.76242
14980,-0.35458,-3.01838,-0.04653,-1.10298,-0.69135,-0.02262,-8.35598,-4.07515,-1.32257,-0.36936,-0.86694
14981,-0.35443,-0.87532,-4.09611,-2.68561,-0.47891,-4.9232,-0.25441,-3.935,-5.02107,-1.21239,-2.9018
14982,-0.35425,-2.98831,-0.3851,-4.42661,-1.2672,-3.27879,-2.81879,-1.64121,-6.59958,-0.20944,-2.14652
14983,-0.35423,-3.52981,-2.28421,-1.41182,-4.56013,-1.00645,-1.39564,-4.99347,-1.53727,-0.02513,-5.39907
14984,-0.35411,-6.38218,-1.27863,-0.76029,-6.63575,-1.66792,-0.28669,-1.80127,-0.47665,-0.89645,-2.3993
14985,-0.35403,-4.93745,-1.50311,-3.3508,-0.77197,-1.7696,-0.85338,-6.8036,-1.07218,-2.03974,-2.44014
14986,-0.3538,-1.15971,-1.30119,-2.35148,-1.58006,-5.58627,-0.64876,-1.04737,-0.77364,-7.44811,-0.11682
14987,-0.35365,-2.15154,-1.61995,-0.15003,-3.44358,-3.79312,-6.64947,-1.98295,-0.34445,-3.95585,-1.56148
14988,-0.3536,-2.48976,-0.83381,-0.06361,-4.19232,-1.65572,-3.04757,-6.79122,-0.16652,-4.04766,-0.91657
14989,-0.3536,-0.19564,-1.46413,-0.03703,-5.79737,-2.3304,-0.44789,-0.94661,-5.8366,-3.35077,-3.5016
14990,-0.35272,-8.20171,-1.85906,-0.56326,-0.53035,-0.59019,-1.71736,-3.04658,-3.68513,-1.41135,-0.63359
14991,-0.35114,-3.96785,-2.91746,-1.61325,-2.36694,-4.58555,-2.68317,-1.2344,-1.39724,-5.94073,-0.64914
14992,-0.35098,-2.32743,-2.77359,-6.15589,-0.45579,-1.08405,-2.42913,-2.78801,-3.11788,-4.89841,-0.31603
14993,-0.35098,-1.35826,-0.37743,-0.68142,-0.57196,-1.45965,-6.88239,-1.8308,-0.46986,-5.78849,-3.24359
14994,-0.35011,-2.27624,-1.29805,-0.56279,-1.34376,-7.14258,-1.77089,-0.66836,-3.67766,-4.50617,-1.5681
14995,-0.3498,-3.04722,-3.87101,-1.25078,-4.72406,-4.98021,-1.19003,-2.50791,-3.9445,-1.90826,-0.13169
14996,-0.34949,-1.13067,-3.35077,-6.01072,-2.34956,-2.3135,-5.11313,-1.89576,-0.83157,-3.01381,-0.92616
14997,-0.3494,-2.7267,-2.85432,-1.94029,-5.18214,-0.6503,-0.61684,-3.05104,-1.27235,-6.40989,-0.92675
14998,-0.34939,-3.22887,-1.17565,-5.12422,-0.71405,-6.15659,-1.62493,-0.62064,-3.66057,-2.44691,-0.99313
14999,-0.34843,-0.79061,-1.43388,-6.07568,-0.47936,-5.46032,-3.74612,-1.28763,-1.36102,-2.91948,-2.04245
15000,-0.34842,-1.90244,-1.47878,-2.18362,-2.74418,-3.93179,-0.2046,-1.34766,-5.93918,-3.70636,-3.93013
15001,-0.34814,-1.63054,-5.02785,-0.50798,-1.70874,-4.03885,-2.11814,-5.15827,-1.17762,-1.02876,-4.34873
15002,-0.34783,-1.96067,-3.5384,-5.09884,-0.5914,-3.71957,-1.71963,-3.96261,-4.04214,-0.50485,-2.84224
15003,-0.34749,-0.13882,-0.77704,-0.73275,-1.06968,-3.28319,-2.38843,-6.30101,-3.6953,-1.53783,-5.03668
15004,-0.34745,-4.31606,-1.98426,-1.90412,-5.33939,-3.08515,-0.40135,-4.48191,-1.41582,-0.18752,-3.65682
15005,-0.3469,-2.30956,-4.78731,-0.81096,-3.22691,-0.51191,-0.52237,-6.86849,-2.00242,-2.93024,-0.49959
15006,-0.34639,-3.74309,-0.50038,-2.81278,-0.74284,-4.68716,-4.71772,-1.59427,-0.69566,-4.86329,-2.50036
15007,-0.3457,-4.07993,-1.21676,-0.42041,-5.00155,-1.00111,-3.82964,-0.2747,-4.69278,-2.02709,-3.83234
15008,-0.34562,-2.4127,-1.5502,-2.18695,-5.91008,-0.36385,-5.72792,-2.34234,-3.09925,-1.97764,-0.01049
15009,-0.34526,-0.73308,-0.35495,-0.98741,-2.45616,-5.81277,-6.76031,-1.89403,-1.97957,-2.276,-0.18274
15010,-0.3451,-1.60928,-3.84927,-4.00502,-1.36801,-0.5509,-0.199,-3.17752,-5.01348,-3.34598,-4.21809
15011,-0.34496,-1.88469,-5.99174,-2.1835,-0.46178,-0.11903,-1.45267,-0.16417,-5.81962,-3.38526,-2.82273
15012,-0.34479,-5.19137,-0.46715,-5.6063,-1.91243,-1.20637,-0.66206,-3.66596,-4.38124,-1.73957,-0.26534
15013,-0.3447,-1.15186,-2.53507,-6.43981,-2.35653,-0.27951,-1.19931,-2.76919,-5.79286,-1.1927,-0.96894
15014,-0.34457,-3.7291,-4.47615,-2.37745,-4.2407,-0.56308,-0.05594,-1.26319,-1.03921,-5.82882,-2.30919
15015,-0.3445,-2.8125,-1.2019,-3.65082,-1.6684,-0.52401,-4.06796,-3.55437,-1.27833,-0.34645,-6.57296
15016,-0.34428,-5.02505,-3.73116,-0.27501,-0.22215,-1.47079,-6.01385,-0.50902,-0.39546,-3.29865,-3.31022
15017,-0.34397,-0.27635,-2.49731,-5.12423,-0.52325,-6.41943,-0.23433,-4.09021,-1.8205,-2.08602,-1.17375
15018,-0.34371,-1.67786,-0.1416,-1.0206,-0.63274,-3.90285,-1.16386,-4.06862,-2.02508,-7.53148,-1.28065
15019,-0.34324,-3.97199,-2.64905,-1.02062,-4.60652,-6.74971,-0.19189,-2.22005,-0.81817,-1.48422,-1.19579
15020,-0.3428,-0.26251,-1.34659,-5.37366,-3.10404,-1.35832,-1.25514,-0.45235,-3.75516,-1.64301,-6.25005
15021,-0.3425,-5.09172,-0.10446,-2.57095,-5.13313,-1.42207,-3.47005,-3.27786,-3.05621,-2.60589,-0.21987
15022,-0.34223,-4.11793,-1.97429,-3.61954,-5.53239,-1.40852,-2.94635,-2.34384,-3.72679,-1.94449,-1.22097
15023,-0.34153,-4.12636,-6.30423,-1.9504,-1.05538,-0.11951,-1.57106,-3.68482,-1.8788,-4.11736,-1.2854
15024,-0.34095,-0.05416,-3.89508,-0.80557,-0.14656,-5.16884,-5.28314,-3.47382,-3.48052,-0.17155,-2.28023
15025,-0.34055,-4.13433,-1.7085,-1.57591,-0.34315,-2.85778,-2.68733,-1.21196,-2.20512,-7.43869,-0.46581
15026,-0.33976,-1.9475,-1.52103,-2.26607,-4.06685,-1.91829,-5.18466,-1.62226,-1.1653,-5.23175,-3.19101
15027,-0.33963,-3.42414,-6.54692,-3.34316,-0.86159,-0.29408,-1.92215,-0.46691,-2.45096,-4.73658,-0.96805
15028,-0.33962,-3.27761,-0.74445,-6.05821,-0.19928,-1.09405,-2.04957,-4.22227,-4.5341,-2.42097,-1.48382
15029,-0.33935,-1.30329,-0.27323,-0.8609,-3.12599,-0.28911,-3.35943,-2.34767,-0.40581,-8.36167,-0.79721
15030,-0.33818,-5.84385,-2.30744,-0.31987,-2.83428,-0.78382,-3.43933,-3.7489,-2.52834,-1.58244,-4.10866
15031,-0.33813,-5.82706,-0.12844,-3.64431,-4.27145,-1.36246,-4.82624,-0.19592,-1.23094,-0.2136,-2.76408
15032,-0.33813,-2.1561,-2.10687,-3.62443,-3.85355,-4.51204,-1.82056,-0.72796,-1.30852,-3.74089,-4.78563
15033,-0.33782,-4.05607,-3.45805,-4.06894,-2.64213,-5.4657,-2.13334,-1.42375,-1.81888,-2.52724,-1.3385
15034,-0.33712,-2.19812,-2.35257,-0.78427,-4.28539,-2.58492,-5.92149,-1.13903,-4.29975,-2.91338,-0.72215
15035,-0.33692,-2.2891,-3.06602,-4.09734,-1.53572,-5.7508,-2.66719,-2.57451,-0.53096,-3.27455,-2.87769
15036,-0.33643,-5.14331,-3.16989,-2.1879,-0.2552,-1.70468,-1.72709,-2.13891,-5.29691,-3.91108,-2.17149
15037,-0.3363,-1.57618,-0.06267,-5.77813,-3.25205,-0.76417,-1.12069,-4.28752,-0.14144,-5.1126,-2.65605
15038,-0.33608,-5.32178,-1.80948,-1.73976,-4.42373,-4.77301,-2.58547,-1.38594,-3.03904,-1.73282,-1.43871
15039,-0.33603,-9.10334,-1.59417,-0.03482,-0.54134,-2.49175,-0.31023,-0.3015,-1.06155,-2.33651,-1.09478
15040,-0.33507,-4.25672,-1.86475,-1.02276,-2.90775,-1.26173,-1.00059,-0.98492,-5.85908,-5.12507,-2.15206
15041,-0.33489,-2.02635,-4.86767,-2.39203,-3.70033,-1.31916,-3.15222,-0.37514,-0.82552,-3.64264,-5.18706
15042,-0.33456,-1.44532,-4.8107,-6.52879,-2.2499,-2.79119,-1.24224,-0.20825,-3.31731,-2.5586,-0.20212
15043,-0.33442,-4.14605,-2.79075,-1.34109,-3.71328,-2.83926,-4.32479,-4.24546,-2.71782,-1.67237,-2.08581
15044,-0.334,-7.13859,-2.15187,-2.07901,-0.27143,-0.10439,-4.31667,-2.23737,-3.7049,-1.36273,-0.81777
15045,-0.33396,-7.62324,-0.01765,-0.96377,-0.439,-2.15345,-5.44038,-0.52313,-0.06384,-1.55235,-1.93136
15046,-0.33369,-1.98219,-1.74269,-0.38438,-2.12263,-7.86954,-1.01499,-1.87128,-1.77561,-0.48538,-4.29178
15047,-0.33331,-3.19432,-3.04127,-3.40827,-3.26416,-3.0655,-1.1666,-1.76315,-2.85722,-2.77649,-5.33154
15048,-0.33319,-1.80665,-1.6473,-0.59269,-2.70247,-0.90954,-2.39146,-5.257,-4.59215,-5.36501,-1.4843
15049,-0.33259,-2.77409,-0.44615,-1.96042,-3.7877,-0.71225,-7.01548,-3.8152,-2.87165,-0.17484,-1.11706
15050,-0.33211,-6.65288,-2.09138,-4.7377,-2.37913,-1.84036,-1.80024,-0.87087,-2.40786,-2.27677,-2.1866
15051,-0.33196,-4.46231,-0.89344,-2.09875,-6.04403,-1.11357,-3.39825,-1.35438,-4.15428,-0.32384,-2.50177
15052,-0.33187,-2.58347,-6.73514,-2.58901,-2.66251,-2.05814,-4.00166,-0.68382,-0.0217,-2.75711,-2.39636
15053,-0.33186,-5.68122,-1.10081,-3.92877,-1.79085,-2.56432,-3.05055,-5.38738,-1.42919,-0.25666,-0.86341
15054,-0.33177,-1.79652,-2.60878,-0.54427,-4.22673,-0.26065,-2.50226,-0.1584,-2.68347,-5.3659,-5.41728
15055,-0.33127,-4.6711,-4.51161,-1.62228,-1.65871,-4.5896,-0.74989,-1.11991,-5.09368,-0.96843,-1.60277
15056,-0.33124,-7.55702,-1.92294,-0.79995,-0.9829,-3.72802,-0.67447,-3.49828,-2.37218,-2.23712,-0.50502
15057,-0.33121,-2.52333,-2.0188,-4.39602,-0.3939,-0.9345,-7.65177,-1.24579,-0.0906,-2.7639,-1.15982
15058,-0.33102,-2.23839,-2.20208,-0.04915,-1.00242,-1.39535,-7.39559,-3.43752,-4.06414,-0.29308,-1.99051
15059,-0.33077,-3.61209,-7.97269,-1.72252,-0.25172,-1.75115,-0.33258,-2.4486,-0.21254,-3.0016,-1.42187
15060,-0.33051,-1.15488,-2.15722,-2.90788,-2.13473,-0.79701,-0.75413,-3.45511,-3.5088,-6.93518,-2.70933
15061,-0.33039,-3.29114,-2.38295,-3.15901,-3.0564,-1.5734,-0.92598,-0.83456,-1.38387,-6.97641,-3.07326
15062,-0.33007,-2.97377,-3.37433,-2.36838,-0.90352,-2.95564,-0.43034,-4.86005,-1.82614,-5.84843,-1.77652
15063,-0.33003,-3.41226,-1.45802,-1.66123,-4.39359,-0.83161,-4.68831,-5.69174,-1.32212,-1.84203,-1.96205
15064,-0.32974,-0.39088,-4.61142,-0.89079,-0.91115,-2.81506,-5.38082,-0.19392,-3.28893,-5.21543,-1.38437
15065,-0.32967,-2.95361,-2.64362,-1.84024,-2.59147,-7.59253,-0.52021,-3.04007,-0.80889,-2.49368,-0.21135
15066,-0.32944,-0.11453,-1.40538,-2.0381,-5.08284,-1.56336,-1.36473,-6.13826,-1.20209,-3.08188,-3.87121
15067,-0.32938,-7.51161,-0.81074,-0.86779,-5.98345,-0.1503,-0.41115,-2.28259,-0.40545,-0.45717,-0.69279
15068,-0.32922,-0.88886,-5.75875,-0.01018,-1.18993,-0.57381,-0.34171,-2.3699,-7.46064,-1.67283,-0.02058
15069,-0.32891,-3.65708,-3.12172,-1.76819,-0.30885,-0.11142,-1.08678,-4.4448,-3.86942,-4.99974,-3.55401
15070,-0.32824,-5.56248,-3.3254,-5.24004,-3.28353,-0.95678,-1.18742,-0.35551,-0.64305,-0.29863,-4.08641
15071,-0.32801,-4.31177,-1.76365,-3.12405,-2.02454,-4.32138,-5.50754,-0.49261,-0.0672,-3.61434,-1.41925
15072,-0.32795,-5.51262,-4.41707,-0.93728,-1.21652,-0.36859,-2.14517,-1.70967,-1.73496,-3.84608,-4.70867
15073,-0.32743,-5.85063,-1.47367,-0.92919,-3.97229,-3.67176,-1.99902,-1.32316,-3.97521,-2.85795,-1.9105
15074,-0.32713,-1.1464,-3.80555,-1.84861,-2.10253,-5.22286,-3.69889,-2.70651,-4.61436,-1.34016,-2.21019
15075,-0.32702,-0.4785,-5.18945,-6.05321,-5.04682,-0.47572,-0.47699,-1.61011,-0.88338,-1.17922,-2.32482
15076,-0.32694,-1.2269,-3.82244,-5.24937,-1.9989,-3.40356,-3.76314,-4.01469,-0.36869,-3.14769,-0.56404
15077,-0.3264,-2.83388,-3.05342,-3.24639,-1.02702,-1.8739,-4.8052,-5.4486,-1.70678,-2.79205,-1.98697
15078,-0.32614,-2.38021,-0.3619,-0.53742,-0.16515,-5.24971,-5.84529,-2.97226,-0.92278,-0.05691,-4.72919
15079,-0.32609,-1.01572,-3.38629,-2.66876,-8.13495,-1.08392,-0.38991,-1.89418,-1.32663,-1.04029,-2.51761
15080,-0.32583,-0.07675,-2.36402,-1.91945,-1.54952,-3.14558,-4.18859,-7.20711,-0.81127,-2.19615,-1.83067
15081,-0.32548,-0.70629,-2.81595,-3.31346,-4.90115,-4.30597,-1.94733,-0.49299,-4.05025,-3.6621,-2.01825
15082,-0.3253,-1.62362,-2.36087,-1.21168,-3.80984,-2.61467,-3.91084,-1.035,-3.50898,-6.33676,-0.17732
15083,-0.32516,-1.60018,-0.76224,-0.52024,-5.38243,-1.74664,-4.17292,-0.71594,-5.79772,-3.23013,-1.57721
15084,-0.32504,-3.43473,-1.42106,-2.07264,-2.72254,-1.63825,-6.19038,-4.72453,-0.18089,-0.07171,-3.31749
15085,-0.3249,-1.87037,-1.98811,-3.47012,-4.23938,-2.21576,-0.6557,-7.39532,-1.49841,-0.28641,-0.26816
15086,-0.32459,-2.02718,-3.3329,-0.99045,-1.71812,-0.18916,-0.30429,-0.23337,-1.73473,-5.80427,-6.62286
15087,-0.3245,-3.87918,-4.37734,-2.25423,-3.38784,-0.456,-4.12314,-0.15323,-1.32715,-0.96412,-5.40406
15088,-0.32415,-1.70374,-0.75124,-0.5645,-1.05969,-2.12912,-4.67124,-3.37017,-4.3494,-3.79716,-4.89274
15089,-0.32376,-2.63361,-2.86769,-2.8095,-0.41222,-3.21229,-5.48349,-5.10475,-0.77168,-2.82363,-1.28766
15090,-0.32372,-1.33932,-1.34972,-1.28077,-3.9833,-4.20401,-1.9131,-3.24145,-3.90503,-5.13297,-2.30983
15091,-0.3234,-1.83051,-3.4281,-3.98068,-7.34774,-0.74006,-1.55989,-0.59215,-1.42337,-2.53251,-1.78511
15092,-0.32288,-3.16453,-5.59567,-0.06865,-1.37122,-5.91865,-1.31454,-3.35416,-0.21955,-2.70607,-1.14246
15093,-0.32235,-0.3358,-0.54672,-5.54333,-0.11279,-1.69112,-1.89495,-2.0459,-6.99394,-1.37762,-2.70069
15094,-0.3222,-3.47865,-2.70497,-4.24535,-4.87193,-4.56703,-3.30884,-1.1985,-1.50664,-1.13417,-1.38588
15095,-0.3221,-3.37092,-1.15534,-0.56815,-0.79708,-0.94105,-5.25792,-3.23813,-6.06441,-1.34449,-2.93916
15096,-0.32188,-5.7884,-0.98442,-3.62751,-2.88672,-3.9622,-4.76269,-2.31226,-0.09243,-0.36794,-0.23872
15097,-0.32184,-0.11418,-1.20904,-2.63637,-0.3009,-3.12389,-0.14328,-4.03827,-6.56861,-4.69048,-0.38288
15098,-0.32149,-2.64423,-1.83913,-1.83881,-4.20901,-2.27638,-0.4245,-4.7597,-1.24778,-3.3488,-5.2571
15099,-0.32141,-2.80775,-2.64165,-4.7762,-5.56463,-3.8563,-0.23344,-3.08245,-0.33068,-0.80419,-2.46467
15100,-0.321,-1.46574,-6.36312,-3.56405,-3.61189,-0.58948,-3.26427,-1.19288,-3.48528,-2.62768,-0.18235
15101,-0.32097,-1.17605,-2.73299,-3.03838,-2.05646,-4.81014,-1.68858,-2.42469,-2.40112,-6.13956,-1.50211
15102,-0.32054,-2.58492,-1.40623,-3.28548,-1.2829,-0.59714,-4.56432,-5.23032,-1.69764,-1.70809,-4.94494
15103,-0.32043,-3.9769,-2.46658,-3.54729,-3.14205,-1.81179,-0.90171,-2.12764,-1.37205,-6.06543,-2.87182
15104,-0.32043,-0.19293,-2.39863,-4.62313,-5.5473,-0.59812,-2.01785,-2.07388,-2.62384,-4.45852,-2.54311
15105,-0.32037,-2.30088,-2.01844,-1.6594,-0.14075,-1.99769,-0.76017,-5.22831,-3.68186,-3.5415,-5.45469
15106,-0.32026,-1.30684,-1.36613,-2.83285,-5.25104,-3.16524,-3.19009,-1.3903,-3.68192,-3.75852,-3.30357
15107,-0.31952,-5.82464,-1.79781,-0.737,-5.59807,-0.86984,-0.01217,-1.11561,-0.97865,-3.78576,-3.6833
15108,-0.31942,-7.30206,-2.87109,-0.107,-4.03276,-1.53518,-0.0968,-1.00925,-2.1629,-3.46607,-1.40839
15109,-0.31919,-2.51853,-1.41118,-5.51471,-1.11951,-3.59097,-0.05274,-2.98534,-0.25159,-0.68219,-6.12858
15110,-0.31915,-3.8923,-3.11061,-1.27779,-3.15738,-3.04437,-6.57688,-0.92898,-3.01263,-0.59314,-0.81003
15111,-0.31892,-2.37939,-1.81478,-0.87553,-4.19958,-1.5853,-5.18791,-1.9759,-5.81882,-2.24616,-0.55198
15112,-0.31884,-1.30701,-1.98254,-2.82254,-2.2397,-4.29384,-6.14196,-0.20401,-0.06258,-2.09945,-4.54562
15113,-0.31843,-1.70048,-2.31701,-4.29591,-0.57892,-3.17867,-4.87606,-0.51592,-4.73559,-1.73751,-3.6411
15114,-0.31793,-1.09619,-2.36485,-0.38748,-4.8317,-5.61612,-4.94457,-1.68862,-3.22843,-0.39451,-0.43571
15115,-0.31785,-7.93029,-2.65575,-2.59349,-0.23723,-2.60708,-1.93314,-3.17134,-0.644,-1.46149,-0.17886
15116,-0.31759,-3.75117,-4.77476,-1.24609,-2.85265,-0.86254,-4.63296,-4.97116,-0.9293,-1.15699,-2.05335
15117,-0.31698,-2.75734,-5.06115,-3.94375,-2.64146,-3.81446,-0.40076,-1.50326,-5.11286,-0.98434,-0.26494
15118,-0.31692,-2.22375,-1.81199,-2.8477,-6.34427,-2.52091,-1.33343,-0.07813,-0.68194,-1.82601,-5.60121
15119,-0.31682,-1.84187,-2.38502,-5.74847,-1.55533,-0.53741,-1.26504,-3.19434,-4.80753,-4.29759,-1.2963
15120,-0.31668,-5.24856,-5.46714,-0.01103,-1.97857,-0.42281,-0.59711,-2.74278,-1.13496,-5.05361,-1.91378
15121,-0.31616,-2.93437,-0.35909,-0.92687,-3.95042,-1.1678,-1.77345,-6.5087,-3.76616,-3.64415,-0.59984
15122,-0.31602,-3.49924,-0.10385,-4.64162,-1.93282,-2.52647,-3.85375,-3.91548,-2.55262,-4.21514,-1.2311
15123,-0.31561,-4.91467,-4.44985,-5.85818,-1.28848,-1.92091,-1.65629,-0.70775,-3.52975,-0.4139,-0.63425
15124,-0.31524,-1.90509,-1.19176,-3.01267,-4.65004,-0.62703,-0.52368,-0.88768,-7.2014,-1.54541,-2.90657
15125,-0.31496,-4.50193,-0.01877,-0.44691,-3.80641,-5.17633,-0.57224,-4.34416,-0.35184,-4.23154,-0.95985
15126,-0.31472,-3.17268,-2.47748,-5.69345,-0.29384,-2.54758,-1.39499,-3.40841,-1.99632,-3.0428,-4.23062
15127,-0.3147,-0.98319,-4.5641,-4.00212,-2.70017,-4.33487,-2.74107,-3.1173,-1.38528,-3.95724,-1.09297
15128,-0.31469,-0.27995,-3.01343,-3.13657,-0.15773,-1.83086,-1.9373,-1.71644,-2.64729,-6.63448,-4.45006
15129,-0.31363,-2.61867,-4.0186,-3.32297,-2.21788,-3.86058,-2.93475,-0.45481,-2.46539,-4.39465,-3.43791
15130,-0.31353,-2.99779,-4.30881,-0.40425,-5.31879,-0.36972,-0.8997,-6.0333,-2.32829,-0.38653,-0.98943
15131,-0.31352,-0.65974,-2.19822,-5.97249,-1.48624,-0.91132,-2.35109,-3.5689,-4.9347,-3.46589,-1.13837
15132,-0.31347,-1.97254,-2.79194,-4.81816,-6.29908,-2.4563,-1.00312,-0.72716,-3.80589,-1.59979,-0.84282
15133,-0.31292,-1.08002,-2.85492,-5.48669,-0.54299,-4.42299,-5.05541,-0.13432,-2.82075,-2.1954,-1.50733
15134,-0.3128,-3.12504,-0.14375,-2.93364,-1.93525,-0.61136,-2.80984,-6.41127,-3.38805,-1.78292,-3.70583
15135,-0.31277,-1.07103,-0.48886,-0.53628,-0.34125,-0.44601,-7.03369,-5.08804,-4.25468,-1.81215,-1.07984
15136,-0.31204,-4.7779,-0.90326,-3.82671,-0.35518,-4.56353,-2.63976,-0.45218,-4.81641,-2.61267,-1.86175
15137,-0.31193,-2.42558,-2.57117,-2.94576,-1.76964,-3.5205,-2.12012,-2.90663,-1.30449,-5.19292,-4.64691
15138,-0.31186,-0.28262,-2.00057,-7.27772,-1.89341,-3.42651,-2.05203,-2.27509,-0.95405,-0.03576,-4.15103
15139,-0.31183,-2.25096,-3.07137,-5.56871,-3.3405,-0.81288,-2.8582,-5.46199,-1.07517,-1.63981,-0.85137
15140,-0.31181,-4.62417,-0.0357,-4.68603,-3.33797,-2.545,-4.06951,-2.07243,-3.60334,-1.72104,-1.46241
15141,-0.3115,-4.39521,-2.46326,-2.13013,-5.05934,-1.47003,-2.8325,-5.286,-0.34259,-0.30123,-2.4595
15142,-0.31138,-0.5777,-2.07624,-0.00823,-6.35881,-3.79613,-0.0121,-3.55044,-2.04,-2.69406,-4.04822
15143,-0.31109,-2.76226,-5.00676,-2.61502,-4.65618,-2.99525,-1.60018,-3.98011,-0.50802,-1.81331,-2.78705
15144,-0.31099,-5.01593,-0.79891,-3.28373,-0.73019,-0.96434,-2.11764,-3.98304,-5.55151,-1.14479,-3.06278
15145,-0.31085,-4.70623,-0.21354,-2.65666,-1.08728,-1.13156,-3.2811,-5.34107,-1.95386,-3.95986,-3.06564
15146,-0.31085,-3.15125,-0.63053,-5.45791,-3.93231,-1.92755,-1.21008,-2.18714,-1.55319,-5.4689,-1.42794
15147,-0.31081,-1.60615,-3.65738,-1.5234,-1.20897,-5.78211,-0.92721,-0.87426,-3.92188,-5.24132,-1.50185
15148,-0.31008,-4.16167,-0.53777,-4.16086,-0.78792,-0.91793,-5.3951,-2.17867,-1.43124,-0.39203,-5.24053
