leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
3619,-0.40252,-0.91822,-5.45007,-1.07931,-1.63371,-2.44335,-4.95226,-1.93718,-1.59714,-0.66309,-0.20255,-0.72065,-4.40583,-2.87192
3620,-0.40105,-1.74524,-3.46487,-0.33328,-0.39861,-1.68542,-4.45946,-1.65575,-0.82339,-3.64227,-6.53199,-0.4824,-0.99409,-1.10326
3621,-0.40095,-3.35866,-3.68929,-1.39927,-3.76471,-1.50535,-2.83228,-2.65747,-3.85147,-1.994,-4.16326,-2.06364,-0.99951,-0.2579
3622,-0.40063,-1.70557,-2.24191,-3.47408,-4.00888,-1.79173,-0.05982,-1.34863,-2.92187,-2.71437,-1.64235,-0.49114,-3.30513,-5.38179
3623,-0.40048,-0.14725,-3.23687,-1.33939,-7.22083,-0.25509,-2.42546,-0.38311,-3.08328,-1.57165,-3.78265,-1.72832,-0.12365,-0.15483
3624,-0.39999,-0.1784,-1.60527,-6.75062,-0.50282,-2.74072,-1.44277,-3.25478,-1.91364,-1.02506,-0.22954,-3.57835,-2.35953,-2.84313
3625,-0.39942,-2.36718,-4.23467,-2.35032,-1.49653,-4.98141,-1.46515,-1.16894,-1.92642,-1.25708,-1.38473,-4.73033,-1.00147,-3.1025
3626,-0.39909,-1.57276,-1.13858,-1.09855,-3.11612,-0.78951,-4.26228,-0.7081,-0.75842,-3.20442,-4.85692,-2.18542,-4.2338,-2.95429
3627,-0.39089,-1.51259,-1.10944,-0.94662,-2.87032,-4.68499,-1.07526,-2.95812,-2.11387,-0.92425,-4.05169,-4.2482,-3.17732,-2.3359
3628,-0.3908,-2.9615,-1.674,-3.6876,-3.93018,-0.78114,-0.69981,-5.44617,-1.23764,-0.85769,-0.95866,-2.06272,-1.74694,-4.23982
3629,-0.39013,-1.43388,-0.03668,-2.48475,-1.79207,-3.22136,-4.40161,-1.51258,-1.45062,-3.09349,-1.05099,-1.43785,-3.99604,-5.05484
3630,-0.38959,-1.42591,-2.57402,-3.83525,-2.782,-0.5835,-5.32236,-0.73664,-1.92986,-5.03887,-3.08247,-0.78947,-0.02829,-0.53832
3631,-0.38662,-1.03956,-2.66581,-2.92485,-1.67345,-2.14292,-1.27608,-0.64629,-6.80024,-1.1953,-4.31168,-1.04574,-0.47398,-2.4676
3632,-0.38656,-4.40275,-5.35145,-0.47852,-2.12311,-0.95367,-3.34446,-3.92289,-2.29031,-1.08249,-2.2585,-0.00645,-2.68558,-0.9366
3633,-0.38485,-1.89849,-0.45486,-3.66939,-2.24075,-5.68538,-1.51248,-3.77224,-4.25011,-0.36552,-0.01274,-2.4296,-1.00225,-1.89994
3634,-0.38181,-2.0488,-4.18442,-2.78232,-1.2793,-2.38118,-4.29018,-1.1672,-0.21732,-2.5096,-3.38955,-4.64208,-1.34371,-1.46373
3635,-0.3796,-0.63232,-0.11487,-3.20669,-0.56127,-0.05927,-6.09534,-0.1906,-1.30324,-1.47779,-6.05356,-1.52977,-2.62842,-1.36938
3636,-0.37933,-0.10602,-4.67527,-2.67653,-4.27518,-0.68442,-1.72605,-1.35035,-2.56914,-1.45946,-1.31414,-0.75068,-1.76276,-5.75728
3637,-0.37903,-4.29398,-1.35773,-0.22977,-2.19059,-0.87946,-3.25019,-3.34,-5.71834,-2.92389,-0.51584,-0.49891,-1.63633,-2.79093
3638,-0.37777,-2.2878,-5.8879,-1.30793,-4.58031,-3.95194,-0.36531,-2.91824,-0.30575,-0.98955,-1.69207,-1.87677,-0.11311,-2.35113
3639,-0.37775,-3.01169,-1.45494,-2.19062,-0.19562,-2.6355,-3.52092,-1.38811,-2.5421,-3.05743,-0.74864,-3.28484,-5.93495,-0.42333
3640,-0.3755,-1.96243,-1.14615,-3.00872,-2.20971,-1.87194,-4.38454,-0.8746,-2.74822,-0.20325,-1.01845,-1.49182,-1.22588,-6.70121
3641,-0.37528,-0.9154,-4.48905,-0.27549,-0.14155,-1.71001,-0.27457,-4.21584,-1.60026,-2.7336,-2.56492,-5.17423,-0.45994,-3.79531
3642,-0.37514,-3.29289,-0.28899,-3.2682,-1.01957,-3.42087,-4.91503,-1.53978,-1.71454,-3.46917,-0.96895,-2.51229,-0.68321,-4.03599
3643,-0.37513,-3.19001,-4.16073,-1.91751,-4.08753,-3.80402,-2.96966,-0.40412,-1.42006,-2.81585,-1.60407,-2.85718,-2.29126,-1.61306
3644,-0.37281,-3.26929,-5.66821,-1.41497,-4.2868,-2.4756,-1.10545,-1.04604,-0.80463,-1.73813,-0.25187,-4.62304,-0.15281,-1.7586
3645,-0.37129,-1.49914,-1.22589,-6.15149,-3.45094,-1.50731,-1.0396,-1.47951,-0.04201,-1.76345,-0.56345,-0.11991,-6.10733,-0.27858
3646,-0.37078,-3.20302,-0.61011,-2.76194,-5.46749,-1.12224,-0.12152,-2.31629,-5.01899,-3.3655,-0.30199,-2.38214,-0.68983,-1.52031
3647,-0.36979,-0.57379,-1.61504,-3.82795,-2.00928,-4.52876,-1.02914,-0.2198,-1.04336,-3.91989,-2.8173,-0.97087,-1.76018,-5.30904
3648,-0.3691,-2.07472,-0.84834,-0.5671,-4.20437,-0.14209,-0.30277,-0.77271,-4.23733,-5.06741,-0.98485,-3.82937,-3.08156,-2.71454
3649,-0.36864,-3.72679,-0.04181,-1.11681,-6.1102,-4.68488,-0.09384,-0.62586,-0.89198,-1.31772,-3.33409,-1.8079,-2.31468,-1.66389
3650,-0.36619,-0.56409,-7.45725,-1.14767,-1.56,-1.3769,-1.90458,-2.2041,-2.29798,-2.46785,-1.482,-3.49969,-1.76948,-0.92674
3651,-0.36511,-1.96363,-4.37388,-4.60596,-0.94648,-5.31612,-2.7245,-1.22271,-2.93037,-2.47507,-0.48625,-1.31675,-0.75124,-0.58529
3652,-0.36431,-2.31041,-1.56771,-4.7932,-3.93693,-2.88845,-2.29515,-2.72636,-2.69625,-2.70514,-0.31434,-2.73152,-2.21487,-2.34527
3653,-0.36347,-0.04379,-1.80433,-0.96859,-2.28897,-4.66437,-0.94024,-1.17647,-1.5796,-2.11522,-4.44904,-5.50086,-2.18855,-2.14379
3654,-0.36291,-1.21502,-1.70867,-3.05186,-0.44288,-2.40076,-0.26308,-6.04862,-2.91299,-2.26485,-2.97926,-4.153,-1.51993,-1.22281
3655,-0.36267,-1.73631,-2.33886,-4.93408,-2.60549,-3.91994,-3.41908,-0.09028,-4.43299,-1.29187,-0.87666,-1.35924,-2.41206,-1.85228
3656,-0.35957,-2.68757,-3.53975,-1.38897,-0.37892,-1.73544,-0.46253,-3.36649,-3.00799,-1.88858,-2.44745,-1.95058,-5.38779,-3.47107
3657,-0.35955,-1.49851,-0.70386,-0.8278,-2.66401,-1.34175,-5.01706,-2.5759,-2.23024,-4.56522,-2.63219,-3.8379,-2.53406,-1.35887
3658,-0.35862,-1.19999,-1.8482,-2.98514,-3.87856,-3.01879,-0.40681,-2.69105,-3.42869,-3.68779,-4.05017,-0.36541,-3.50859,-0.58108
3659,-0.35822,-2.67451,-4.78147,-4.40338,-0.73996,-1.51491,-3.91679,-1.18347,-1.28345,-3.22454,-1.58662,-0.76912,-3.77648,-1.211
3660,-0.35796,-1.57704,-0.34187,-0.79856,-1.84948,-4.28465,-0.21803,-0.42477,-4.21253,-1.33221,-6.43026,-1.49932,-1.35098,-3.11158
3661,-0.35413,-4.84873,-0.14586,-0.07699,-2.0769,-3.42221,-1.59146,-0.78731,-2.14358,-0.01922,-4.86021,-5.34528,-0.32299,-0.51607
3662,-0.35256,-1.33008,-0.14042,-1.98578,-0.04058,-4.73385,-0.60309,-2.30957,-2.25392,-2.58181,-0.65066,-5.74747,-4.50053,-0.75977
3663,-0.35238,-0.76695,-3.07642,-2.21121,-1.81914,-0.49547,-0.87782,-3.01091,-1.558,-4.04483,-3.20217,-1.43521,-4.31342,-4.67286
3664,-0.35222,-2.14258,-0.81246,-1.84455,-1.99945,-1.18823,-1.18746,-2.13346,-4.09707,-1.31456,-6.05298,-0.50067,-3.17462,-3.79077
3665,-0.35166,-0.86325,-3.4045,-0.30106,-0.46989,-2.15012,-0.62819,-1.18794,-0.42904,-5.16234,-1.99223,-1.48721,-6.75268,-1.47885
3666,-0.35157,-3.10084,-1.22414,-3.2238,-4.47911,-4.0671,-0.7488,-1.49666,-0.04275,-1.29436,-5.3006,-1.92369,-0.34034,-2.31848
3667,-0.35038,-4.44775,-1.83865,-0.75502,-0.64299,-5.52512,-2.25578,-2.08454,-0.79709,-3.51017,-3.35684,-2.81913,-0.64254,-1.78451
3668,-0.34845,-2.66909,-3.52076,-1.63676,-3.36219,-3.09074,-1.67925,-4.11164,-3.62176,-0.25197,-0.38136,-2.79124,-0.80436,-3.91577
3669,-0.34769,-2.22226,-0.01201,-1.91828,-2.84163,-0.77558,-0.8683,-0.42187,-5.76859,-1.22554,-5.41376,-3.20573,-0.00822,-2.69969
3670,-0.34548,-1.95058,-0.86085,-1.05041,-4.65022,-5.01883,-3.37834,-2.93924,-0.52871,-4.58507,-1.71762,-0.43915,-1.64018,-0.47987
3671,-0.34513,-4.05268,-3.23932,-0.11848,-3.44462,-4.27571,-0.29127,-2.06532,-2.73448,-4.29611,-2.34764,-2.45151,-0.18893,-0.98034
3672,-0.34411,-2.15347,-1.23885,-5.12526,-3.00521,-5.01911,-2.76181,-1.08498,-1.28992,-1.42583,-1.4945,-2.23282,-1.74339,-3.23392
3673,-0.34378,-1.80374,-4.02603,-3.59524,-0.47775,-1.76913,-1.61446,-0.00821,-1.55786,-3.34348,-4.90003,-3.67342,-2.46972,-2.07832
3674,-0.34331,-0.8886,-2.61804,-0.0659,-1.67185,-5.15027,-7.28234,-1.07165,-1.58407,-0.77515,-0.71625,-0.14438,-0.8111,-2.10497
3675,-0.34311,-6.0364,-2.29867,-0.2724,-0.64592,-0.16627,-0.89498,-1.68706,-2.13522,-0.99554,-1.9324,-6.18326,-2.04848,-1.5102
3676,-0.34132,-5.52314,-3.37244,-0.61464,-4.63875,-0.35129,-0.99619,-2.60425,-0.66738,-0.75917,-0.71337,-0.70824,-4.9927,-1.11894
3677,-0.34084,-0.22048,-5.79478,-2.12331,-5.45918,-0.84949,-2.19663,-1.47818,-2.57,-1.476,-0.27989,-1.94766,-0.79031,-3.30652
3678,-0.34006,-3.41653,-0.37311,-0.12815,-1.29047,-3.58816,-0.8021,-2.04834,-1.33988,-0.10573,-0.12103,-2.49152,-7.53536,-1.96632
3679,-0.33889,-6.49317,-0.82952,-1.34895,-1.65932,-5.14641,-1.6883,-0.12168,-1.44366,-1.11616,-1.23561,-1.73866,-0.31782,-3.8899
3680,-0.33832,-0.29261,-0.81343,-0.25442,-4.20578,-2.54262,-4.06293,-2.90173,-0.54867,-2.52123,-2.69237,-2.88387,-3.01611,-4.32117
3681,-0.33679,-2.10019,-0.55174,-1.86547,-1.04308,-2.40358,-0.06738,-1.29979,-2.25638,-4.60475,-5.17053,-2.93664,-3.4861,-3.05387
3682,-0.33491,-3.31976,-2.93454,-0.77412,-4.45345,-1.68334,-2.8561,-3.93893,-2.16731,-2.10884,-2.83104,-3.21073,-2.22563,-0.94627
3683,-0.333,-1.87347,-2.54326,-0.53642,-1.68417,-0.56501,-0.54516,-4.79648,-3.59659,-4.85082,-2.84826,-3.11272,-1.67815,-2.46587
3684,-0.33243,-1.48743,-3.00787,-4.86807,-0.83198,-2.43713,-1.53174,-1.34139,-3.97979,-2.60521,-0.07403,-2.408,-3.40477,-3.75927
3685,-0.33233,-1.22435,-1.22968,-2.46999,-3.02694,-2.52704,-0.44408,-3.99573,-4.00227,-0.423,-1.04306,-2.39118,-5.97451,-0.60716
3686,-0.33106,-2.64627,-3.25171,-2.7025,-0.81401,-3.11203,-5.86174,-3.1145,-1.14129,-3.80311,-1.988,-0.55184,-0.50623,-0.56908
3687,-0.33052,-4.4475,-3.97352,-1.83112,-0.95857,-1.51166,-0.50104,-4.10675,-1.19302,-4.55353,-3.04726,-0.73312,-0.73046,-2.85192
3688,-0.3305,-5.07464,-0.14755,-4.58542,-0.69602,-3.21445,-1.36288,-2.47919,-0.2339,-4.20541,-0.25442,-3.82844,-0.02619,-1.3444
3689,-0.32905,-2.50845,-0.74143,-1.15453,-3.52836,-2.24617,-1.96337,-1.30519,-5.20597,-2.04388,-0.99977,-2.78219,-2.43476,-4.76613
3690,-0.32803,-1.10491,-4.22671,-1.62208,-1.10305,-2.96095,-2.39824,-1.05168,-4.60392,-0.8042,-2.18093,-0.63447,-4.82063,-3.33069
3691,-0.32784,-4.32597,-2.99948,-2.65743,-0.80618,-0.87638,-1.64751,-1.16983,-3.70981,-4.29835,-4.50824,-0.92254,-2.39876,-0.67164
3692,-0.32743,-1.06096,-0.12899,-3.28694,-2.58975,-1.49497,-3.90326,-0.16194,-1.56403,-2.24332,-1.52234,-6.23557,-3.0094,-2.45113
3693,-0.32523,-4.32205,-1.47772,-2.07959,-3.77831,-0.72774,-0.79312,-6.91553,-0.88329,-1.84377,-2.50507,-0.79519,-0.32768,-0.50211
3694,-0.32344,-2.49389,-0.60856,-3.28903,-1.59107,-4.21748,-3.24707,-3.01142,-3.57072,-3.48658,-0.38575,-3.79911,-0.06742,-1.7505
3695,-0.32276,-2.39222,-4.2271,-2.85603,-5.34665,-2.13003,-0.03961,-4.00137,-1.49429,-3.13793,-0.86536,-0.83985,-2.27328,-0.5569
3696,-0.32256,-0.7864,-0.60177,-4.715,-4.45353,-5.06142,-2.04452,-0.90968,-1.18006,-1.74136,-4.00838,-0.06263,-2.35067,-0.45067
3697,-0.32163,-1.72011,-4.35651,-5.60343,-0.13321,-1.66156,-3.22742,-2.88328,-1.60259,-1.49155,-1.74834,-1.47339,-2.88343,-2.59178
3698,-0.32122,-0.39699,-4.36316,-3.08826,-1.40598,-1.62081,-1.25465,-2.84317,-0.81685,-0.6512,-4.77859,-1.59926,-4.2387,-3.52883
3699,-0.32076,-6.85964,-1.43172,-3.15482,-2.5156,-4.24113,-0.48369,-1.99119,-0.09416,-0.12394,-2.55571,-1.82937,-0.95809,-1.22684
3700,-0.32048,-5.59688,-0.07177,-5.55103,-2.04514,-1.35818,-2.64742,-0.96953,-3.46249,-0.07122,-2.39616,-0.19525,-1.37347,-2.02905
3701,-0.32042,-3.87343,-2.85889,-0.3406,-1.24414,-5.02212,-3.45654,-1.61014,-3.29082,-1.77001,-1.06316,-4.47521,-0.39404,-0.13912
3702,-0.32034,-2.32228,-2.82344,-2.46692,-2.49623,-0.48656,-2.07537,-0.41998,-0.70581,-0.96363,-7.69233,-1.34402,-0.66467,-2.57849
3703,-0.31638,-0.49975,-3.18904,-1.94037,-1.35887,-0.06479,-1.87749,-2.35407,-0.8703,-6.33006,-2.6194,-2.92446,-2.31945,-3.63003
3704,-0.31521,-1.34483,-2.55545,-4.54298,-2.81676,-0.47667,-3.44051,-0.68877,-3.47291,-5.68657,-1.48523,-0.89374,-1.29915,-1.16598
3705,-0.31441,-2.12908,-2.39799,-0.55473,-0.29633,-5.97185,-2.03371,-0.68802,-0.4251,-1.5987,-3.20951,-4.06437,-3.83844,-2.15862
3706,-0.31312,-0.30608,-3.61905,-3.26735,-3.15537,-4.57237,-4.02535,-1.75186,-3.0636,-3.15215,-1.45134,-0.81048,-0.66467,-1.83659
3707,-0.31293,-1.4114,-0.24185,-3.30969,-3.02766,-2.4409,-1.0773,-0.31132,-1.81577,-5.50527,-1.3521,-5.44701,-0.35027,-2.29989
3708,-0.31292,-1.53993,-0.73354,-0.50065,-5.17977,-1.68087,-4.01581,-0.68898,-5.57942,-3.10851,-1.51783,-2.35423,-0.95655,-0.965
3709,-0.31208,-0.18555,-4.9463,-1.25171,-1.30361,-2.36502,-0.43556,-2.54683,-0.7985,-1.50687,-3.17289,-1.63113,-2.94817,-5.96145
3710,-0.31195,-1.50468,-2.91607,-1.59011,-3.53645,-1.00807,-0.12845,-2.10478,-2.62506,-3.53856,-0.15695,-2.29014,-1.06782,-6.54335
3711,-0.31162,-0.28161,-2.65988,-5.80585,-0.76703,-4.38403,-1.56367,-2.44306,-1.35278,-1.76193,-0.96376,-0.76156,-0.5963,-4.90105
3712,-0.31117,-7.15989,-0.23738,-1.82938,-0.75814,-0.58846,-2.11076,-1.32329,-0.05943,-2.01416,-4.95837,-0.50103,-1.8772,-2.38493
3713,-0.3111,-0.61099,-1.0142,-2.09571,-4.24498,-7.12144,-0.62499,-1.82149,-1.16114,-0.44168,-2.83041,-2.14196,-0.78327,-2.62871
3714,-0.31102,-3.41303,-2.13029,-2.49874,-2.95814,-5.93939,-1.45319,-4.17294,-0.29157,-0.94768,-1.40311,-0.57909,-1.79872,-2.71992
3715,-0.30975,-6.23064,-3.74355,-0.0632,-2.53678,-0.39895,-4.71326,-2.12604,-2.34948,-2.04856,-0.18181,-1.0679,-0.83504,-1.46573
3716,-0.30972,-3.40787,-2.80674,-1.33399,-2.40887,-1.92961,-1.99205,-1.82935,-4.22596,-2.54549,-1.09842,-5.85919,-1.17438,-0.73364
3717,-0.30916,-0.4912,-1.93942,-2.14357,-1.55687,-1.4663,-5.22391,-4.00138,-5.33686,-1.59598,-2.49803,-1.77242,-1.44255,-0.97004
3718,-0.30903,-5.39565,-2.60391,-3.45155,-3.4014,-2.17152,-1.38101,-0.85939,-2.09298,-4.80368,-2.00721,-0.45152,-0.58071,-1.06826
3719,-0.30878,-0.57568,-3.62005,-2.5405,-3.88577,-2.60433,-4.32455,-1.76135,-2.01777,-1.5153,-2.54787,-1.12187,-4.52031,-1.33324
3720,-0.30867,-1.20326,-2.69291,-4.52789,-5.44784,-1.49314,-2.56458,-1.24342,-0.38714,-1.87451,-4.5806,-0.62808,-2.32455,-0.47767
3721,-0.30842,-1.10013,-1.23321,-0.61354,-0.26832,-0.25781,-7.89488,-1.62015,-0.41623,-0.41664,-2.00807,-4.17036,-2.82255,-1.40247
3722,-0.30821,-0.45497,-2.92676,-3.57415,-3.78128,-0.30167,-1.84599,-1.21705,-2.06905,-2.27534,-1.69463,-6.21308,-1.93303,-2.10016
3723,-0.30592,-2.63917,-2.18065,-0.78669,-3.22431,-2.28793,-6.34538,-3.53443,-0.27801,-0.40444,-1.5848,-3.06094,-2.44895,-1.03009
3724,-0.30536,-2.65317,-0.36336,-4.08182,-3.002,-0.25873,-1.86899,-1.68589,-0.70073,-1.08692,-1.02615,-7.00967,-1.12957,-2.74282
3725,-0.30529,-3.62529,-2.49003,-2.26241,-0.25578,-2.43978,-1.3055,-0.79127,-2.17366,-6.04557,-0.80083,-1.66672,-3.64066,-3.0248
3726,-0.30508,-2.42494,-1.63053,-1.95385,-2.06316,-3.90845,-2.01232,-0.56495,-2.93726,-6.24923,-0.99915,-3.04328,-1.8359,-1.52919
3727,-0.3048,-4.23738,-3.46489,-2.5601,-0.10879,-3.80627,-0.37229,-0.59634,-0.81162,-4.45767,-1.56669,-4.49068,-1.51331,-1.71989
3728,-0.3039,-2.26459,-0.68241,-1.46587,-7.25385,-3.23209,-1.59354,-2.96144,-2.94637,-0.87437,-0.63952,-0.44908,-1.34021,-2.43684
3729,-0.30372,-1.09231,-1.30825,-3.42193,-3.55796,-2.75316,-2.79107,-2.72895,-4.22086,-1.766,-2.42149,-4.70446,-0.94187,-0.01573
3730,-0.30351,-1.70601,-1.20156,-0.59074,-4.67861,-1.66088,-1.76648,-1.26098,-1.02127,-5.47055,-3.69491,-1.8748,-3.16331,-2.77534
3731,-0.30252,-0.69817,-0.52514,-4.59283,-0.51143,-0.63562,-2.34528,-2.01177,-3.72025,-1.49522,-1.28768,-5.38545,-4.33322,-1.52453
3732,-0.30247,-1.54275,-0.64673,-1.07078,-2.80505,-1.86665,-2.24684,-2.08021,-6.84357,-2.37818,-0.38358,-3.3634,-0.83861,-3.25305
3733,-0.30184,-4.49501,-0.16461,-1.08996,-0.69616,-0.68727,-0.61205,-2.66301,-5.63772,-2.32652,-3.42482,-2.49688,-3.18737,-2.17848
3734,-0.30172,-2.98587,-0.52485,-1.46663,-4.62511,-1.04964,-3.50109,-1.4009,-2.58872,-5.2423,-1.69568,-0.64208,-0.20839,-3.78673
3735,-0.3013,-1.84908,-1.53113,-0.5804,-5.92436,-4.69902,-0.25161,-1.53839,-1.15211,-4.49395,-3.13238,-0.70268,-0.88664,-1.25917
3736,-0.30044,-0.63079,-0.19408,-1.2369,-0.42969,-0.92002,-0.3579,-2.18809,-2.32647,-0.83774,-3.97913,-6.15854,-3.98303,-4.03206
3737,-0.30004,-0.92309,-4.49158,-4.32659,-2.18212,-3.41161,-4.88608,-2.3902,-1.91962,-1.04693,-1.1628,-1.95243,-0.51433,-1.99172
3738,-0.29949,-3.90755,-2.75777,-2.39101,-0.65857,-0.62128,-1.00268,-0.11855,-2.45869,-4.79342,-0.64654,-3.0097,-4.72025,-2.94974
3739,-0.29932,-1.59452,-0.5145,-3.07935,-0.58941,-0.82438,-2.53599,-2.4581,-6.65853,-3.86378,-0.60057,-2.50979,-0.37281,-2.83845
3740,-0.2991,-3.9223,-0.40798,-0.39641,-0.14774,-2.10196,-2.46505,-3.69983,-1.33206,-3.39702,-3.03758,-2.08181,-3.64999,-4.44971
3741,-0.2978,-0.62332,-2.23153,-0.50371,-6.55279,-4.68546,-0.07851,-0.88117,-1.00098,-2.71834,-1.98849,-3.43005,-0.84876,-1.94501
3742,-0.2976,-2.20438,-2.26787,-3.49873,-2.18775,-0.07441,-2.49906,-6.14002,-2.36123,-1.99922,-3.31486,-0.45223,-1.44286,-2.46655
3743,-0.29733,-1.84998,-3.39691,-2.95966,-2.52138,-2.74968,-4.98617,-0.36895,-0.04016,-4.06015,-3.61124,-0.56146,-2.32755,-1.41923
3744,-0.29586,-0.45864,-2.791,-0.28919,-0.83505,-0.5076,-5.34365,-1.41276,-2.87768,-2.96792,-3.54929,-4.07074,-1.49643,-3.4389
3745,-0.29523,-3.2512,-0.30442,-2.72734,-2.44109,-1.69926,-2.39294,-7.01087,-0.48036,-2.80717,-0.74692,-2.30264,-0.19516,-2.0193
3746,-0.29505,-4.10889,-0.15409,-4.98965,-4.66267,-3.69021,-0.56116,-1.54349,-0.50341,-3.77206,-0.56787,-0.35661,-0.01265,-2.26331
3747,-0.29503,-1.01688,-3.41324,-3.36634,-1.17413,-2.31791,-1.36069,-5.39147,-2.625,-2.03613,-2.41635,-4.35581,-1.09698,-1.08356
3748,-0.29424,-1.80321,-4.79577,-2.64783,-2.09813,-3.17575,-2.83672,-0.10601,-0.61909,-6.04015,-1.86759,-0.74879,-1.74043,-0.40168
3749,-0.29399,-2.9472,-0.9668,-1.97069,-2.93878,-3.82296,-1.13786,-2.88982,-3.38568,-1.23621,-3.40289,-0.73767,-5.32472,-0.21119
3750,-0.29254,-0.80962,-0.71814,-0.47678,-1.26489,-2.22584,-3.47953,-0.22254,-3.99875,-6.23162,-1.84887,-3.93147,-1.02859,-2.24701
3751,-0.29227,-4.90747,-2.42736,-1.50203,-1.91624,-0.45945,-2.91742,-1.19953,-5.31956,-3.83877,-2.34422,-1.4294,-1.75578,-0.44114
3752,-0.29164,-2.07069,-1.54599,-0.79487,-2.20263,-1.3406,-1.54228,-2.17833,-4.61144,-1.77446,-5.65775,-1.53845,-3.52846,-2.75529
3753,-0.2914,-5.17869,-2.47628,-1.96126,-2.89105,-1.55951,-2.91411,-1.46907,-2.9707,-1.74793,-3.68265,-2.20048,-0.04463,-3.37505
3754,-0.291,-3.06148,-1.64587,-0.77452,-3.33248,-3.75543,-1.71634,-0.02483,-0.3093,-5.62128,-0.43848,-4.47919,-1.84059,-1.9342
3755,-0.28969,-1.75007,-1.74091,-1.75284,-3.10208,-4.77805,-0.87653,-5.54209,-1.51726,-0.31799,-1.21874,-3.06707,-3.29169,-1.63824
3756,-0.28916,-2.63131,-2.25019,-2.97666,-4.99483,-1.6962,-0.60892,-1.36287,-2.88581,-1.46846,-2.74581,-0.98249,-4.91895,-2.41453
3757,-0.28647,-0.44299,-1.69265,-1.85534,-1.9555,-0.76957,-2.66242,-2.36795,-1.57758,-6.56974,-3.35435,-3.37728,-2.63302,-1.03044
3758,-0.28578,-0.92639,-3.62283,-0.93014,-7.48308,-4.04001,-0.56899,-0.42909,-1.0873,-0.99812,-2.63849,-1.33759,-1.00974,-0.54344
3759,-0.2856,-1.15898,-0.48211,-0.62413,-0.25668,-0.86019,-0.75393,-2.39201,-0.79319,-8.05193,-0.19526,-0.62724,-3.6719,-3.38823
3760,-0.28482,-0.47499,-1.953,-4.6596,-0.92242,-1.13375,-5.03998,-3.04532,-3.97142,-3.21456,-1.71583,-2.41673,-1.23593,-0.96847
3761,-0.28419,-0.44628,-5.61614,-1.97566,-1.52241,-2.31423,-1.90571,-2.66911,-4.26619,-0.52275,-0.90983,-3.53804,-3.55835,-1.1686
3762,-0.28389,-2.01382,-2.27554,-1.06465,-1.36158,-2.09367,-4.22486,-0.61703,-1.79454,-0.06351,-6.5186,-0.18543,-2.22542,-3.79228
3763,-0.28383,-4.29716,-0.19498,-2.42574,-0.99277,-1.03321,-2.99591,-4.87683,-1.78403,-3.61567,-2.79918,-3.78939,-0.34328,-1.46662
3764,-0.28383,-4.24381,-2.53045,-0.87295,-0.07159,-3.53053,-2.15352,-5.55987,-4.03391,-0.92296,-2.19687,-1.90034,-1.04722,-0.2576
3765,-0.28202,-2.3228,-1.44901,-0.13584,-0.12197,-1.01744,-1.30429,-3.9378,-6.4999,-1.75297,-0.81677,-3.29065,-4.0042,-1.13964
3766,-0.27992,-2.34102,-1.10879,-0.40195,-3.05415,-1.84867,-4.53383,-5.21539,-2.89651,-0.67792,-1.97338,-1.81582,-1.7211,-3.68049
3767,-0.2782,-4.69706,-1.71837,-2.11844,-4.65392,-1.9772,-2.5361,-4.06061,-1.02273,-1.31203,-0.60171,-1.59438,-0.77373,-3.95737
3768,-0.27806,-0.78712,-2.71611,-2.73657,-1.5483,-1.99096,-1.47676,-1.47535,-6.08729,-4.86148,-0.57876,-0.70297,-2.54334,-2.39409
3769,-0.27794,-0.10532,-3.5408,-4.03165,-3.08344,-2.19006,-4.44185,-2.8654,-3.04545,-2.8954,-1.34297,-0.55856,-1.98254,-2.2741
3770,-0.27672,-0.03028,-1.7771,-3.1853,-0.49908,-6.73107,-0.66444,-0.059,-3.69754,-3.27013,-2.02394,-0.77295,-2.89237,-1.78656
3771,-0.2755,-1.37467,-3.42494,-1.97978,-1.6744,-1.68806,-0.89661,-4.8004,-2.85687,-3.70137,-2.76677,-4.76796,-0.79167,-0.08139
3772,-0.27392,-2.67449,-0.48776,-6.22557,-1.35907,-0.06745,-3.21069,-0.83302,-1.12385,-1.33734,-1.80402,-0.75507,-5.83305,-0.14774
3773,-0.27318,-4.52148,-1.62786,-1.75737,-3.6845,-1.61113,-0.12528,-3.02245,-0.28224,-0.10237,-1.13436,-5.51461,-3.68067,-1.75672
3774,-0.27202,-0.01889,-0.35708,-1.34488,-3.41303,-1.19414,-4.70556,-4.4509,-1.45104,-1.81907,-4.19426,-1.96331,-1.83069,-3.57063
3775,-0.27079,-1.12032,-1.12902,-1.07134,-3.33197,-3.51659,-1.60028,-2.71142,-3.26649,-4.29365,-1.93214,-4.46061,-3.17715,-0.19535
3776,-0.27042,-4.58262,-2.73962,-4.31698,-2.70512,-0.78824,-0.97825,-0.29288,-0.52977,-0.24602,-3.36657,-2.8677,-2.38442,-4.26834
3777,-0.27041,-1.25588,-0.06476,-1.47096,-2.65834,-5.23667,-0.65036,-1.15386,-3.11883,-2.08903,-0.01821,-1.67416,-5.22407,-3.96896
3778,-0.26868,-4.5018,-2.49036,-0.39032,-3.08756,-6.32374,-1.54629,-0.11589,-2.27939,-2.26048,-2.29916,-0.56376,-1.52909,-1.76995
