leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
14010,-0.51325,-0.70969,-2.26244,-5.58847,-1.9941,-3.80927,-1.66468,-4.08913,-0.71708,-1.38314,-0.2552,-1.19342,-0.9527,-4.48105
14011,-0.51309,-3.20884,-3.04285,-0.82491,-2.23022,-1.2741,-2.85113,-2.04012,-0.59297,-6.09693,-3.2508,-1.78194,-3.00818,-0.5441
14012,-0.51251,-0.2238,-2.48846,-0.00546,-3.40299,-0.55539,-2.54121,-2.27702,-3.37247,-4.27859,-3.43372,-0.40588,-4.14039,-3.34449
14013,-0.51214,-0.77771,-0.58041,-2.26401,-0.23946,-0.28132,-3.83426,-0.06464,-3.67084,-5.20484,-4.26539,-0.40217,-2.80431,-3.47032
14014,-0.51161,-0.36783,-0.4116,-0.16069,-0.02328,-3.4717,-0.73389,-5.95439,-1.22727,-2.23792,-3.57667,-4.57909,-3.32416,-0.18966
14015,-0.5115,-0.66036,-0.98649,-0.68332,-2.40786,-2.88978,-3.23879,-0.16976,-2.27434,-4.45517,-0.61695,-2.83818,-6.0166,-1.88105
14016,-0.51137,-3.12032,-4.6891,-3.06793,-0.67807,-2.5748,-1.45848,-1.17838,-0.02911,-0.8495,-1.46873,-5.58359,-3.4468,-1.43546
14017,-0.51134,-2.57492,-3.84641,-1.69557,-1.06603,-5.7034,-0.20831,-0.63818,-0.08208,-0.2408,-3.95367,-1.38363,-4.86696,-0.15732
14018,-0.51119,-2.11155,-0.58033,-5.59589,-1.87207,-0.99356,-4.90349,-0.28836,-1.87661,-0.76986,-3.14922,-0.00267,-0.97323,-4.47559
14019,-0.51088,-2.86233,-2.01925,-4.18337,-0.47795,-1.84122,-6.00665,-3.50996,-2.62761,-0.92207,-1.06298,-1.22431,-1.67671,-2.18063
14020,-0.51087,-2.474,-0.56649,-0.04057,-2.40395,-1.97471,-1.46676,-0.5778,-5.15862,-0.93091,-3.99237,-4.3162,-3.69383,-2.33264
14021,-0.51075,-2.77527,-2.75913,-1.91156,-0.97283,-3.3173,-0.55814,-0.95875,-3.48836,-3.95139,-1.8377,-5.55816,-2.17966,-0.88609
14022,-0.51042,-3.85771,-5.41504,-0.87662,-3.1142,-1.0459,-0.53003,-2.23381,-3.7305,-0.58616,-3.51401,-3.333,-0.32851,-0.93712
14023,-0.5104,-2.88301,-2.55674,-1.14577,-3.82723,-0.46381,-1.02596,-2.38021,-0.76405,-2.18695,-6.16596,-0.89639,-1.94644,-3.74425
14024,-0.51008,-4.2307,-0.48538,-1.7881,-3.3994,-1.93193,-5.4009,-1.51192,-2.85297,-0.99929,-0.70468,-1.22103,-2.28789,-3.91206
14025,-0.50995,-1.52799,-2.73095,-1.93724,-0.03907,-1.52628,-1.9004,-5.49784,-0.80099,-2.31217,-0.30534,-2.91169,-5.35177,-2.61247
14026,-0.50974,-1.69174,-2.80446,-0.14369,-0.82095,-4.39544,-0.53237,-2.85102,-0.482,-5.3685,-1.61336,-2.37223,-4.71602,-1.03085
14027,-0.50906,-0.33771,-1.26202,-0.1641,-1.82779,-0.25411,-3.34451,-4.95232,-2.35026,-4.60439,-1.21967,-3.85029,-3.59685,-1.70789
14028,-0.50894,-3.19118,-1.61208,-2.30441,-0.68438,-3.29881,-4.25844,-0.4606,-5.17178,-0.10542,-1.66775,-4.33226,-1.7658,-0.72441
14029,-0.5083,-4.57281,-1.57052,-2.4845,-0.8181,-0.49038,-4.91971,-4.59897,-0.71138,-0.12507,-0.08024,-0.08949,-4.82851,-0.27779
14030,-0.50825,-2.73953,-2.87795,-3.2852,-2.77846,-0.86302,-0.37153,-0.99194,-1.35735,-6.19485,-1.52962,-0.32267,-4.2904,-1.58271
14031,-0.50772,-0.51318,-3.36524,-2.30869,-0.56333,-3.74071,-3.59596,-1.00999,-0.48277,-5.64591,-3.32321,-3.07,-1.02635,-0.9651
14032,-0.50767,-2.88677,-3.4779,-1.8692,-3.13403,-0.99138,-4.00755,-2.89224,-3.27892,-4.98902,-1.49456,-0.56176,-1.51405,-0.32443
14033,-0.50734,-4.35916,-0.66912,-5.5211,-0.11601,-3.48938,-2.06506,-3.36871,-0.39906,-0.90192,-0.15313,-0.35781,-0.93757,-4.47269
14034,-0.50719,-3.13322,-0.10849,-1.82549,-0.10676,-2.59929,-4.35584,-1.55481,-3.84623,-5.09828,-1.46307,-0.75206,-0.18471,-3.85964
14035,-0.50714,-2.90404,-2.03329,-0.95797,-1.50421,-4.62533,-0.74738,-0.38332,-2.68457,-3.25046,-1.49729,-4.31187,-4.68335,-1.16419
14036,-0.50714,-1.89955,-3.42426,-3.43268,-0.32728,-5.21175,-3.76128,-0.31831,-2.23052,-1.24901,-1.93221,-3.1297,-3.00618,-1.41665
14037,-0.50704,-0.22754,-1.17076,-5.56989,-3.81355,-2.34951,-0.42152,-1.10102,-2.07921,-3.36833,-3.78033,-2.17143,-2.70765,-1.95892
14038,-0.50657,-4.35375,-2.8689,-2.61665,-5.3437,-3.10271,-0.34953,-3.60607,-1.40766,-0.84104,-2.73247,-0.65641,-1.37499,-1.38785
14039,-0.50638,-6.12857,-0.64091,-0.55916,-0.97161,-0.79651,-3.68515,-1.87079,-1.55493,-4.34103,-0.3905,-3.17339,-1.88711,-2.78492
14040,-0.50634,-3.2608,-5.38953,-4.38941,-0.54737,-1.24778,-0.99547,-0.13239,-3.62374,-2.70617,-0.53154,-1.43793,-2.07013,-3.2926
14041,-0.50582,-1.56716,-1.41675,-1.88488,-2.63699,-7.36736,-2.36325,-0.03839,-1.69465,-3.11741,-1.56196,-2.46421,-1.93327,-0.2654
14042,-0.50548,-1.49804,-1.5688,-1.51843,-3.02606,-5.33106,-0.49467,-1.68886,-3.98555,-3.524,-3.03641,-0.66183,-2.41382,-2.87609
14043,-0.50544,-2.15644,-0.90163,-1.30288,-1.37884,-0.39514,-0.83296,-2.7576,-1.40561,-2.11709,-2.9391,-4.62993,-1.56619,-6.57594
14044,-0.50522,-0.33283,-0.58482,-2.55692,-1.20602,-2.90679,-5.10748,-0.09808,-3.658,-1.34913,-1.6602,-0.24029,-2.59782,-5.656
14045,-0.50501,-3.24016,-6.37429,-1.93371,-0.78974,-1.24233,-1.13514,-2.04007,-0.85355,-5.59313,-1.46915,-0.98171,-1.44868,-0.15993
14046,-0.505,-1.37361,-6.48675,-2.67323,-2.05462,-0.31868,-1.44529,-0.55791,-0.82501,-1.99188,-5.26405,-2.06664,-2.22037,-0.59288
14047,-0.50494,-0.16939,-2.69056,-6.34675,-5.60277,-0.57985,-0.14439,-1.30222,-3.01822,-0.95082,-1.94872,-0.36047,-0.59528,-2.11108
14048,-0.5048,-4.20751,-0.61905,-2.27453,-1.7293,-1.15268,-1.76034,-2.72755,-4.17402,-1.63462,-1.69642,-3.423,-5.18786,-0.15748
14049,-0.50479,-1.139,-2.44652,-0.30154,-0.57549,-7.6558,-0.01467,-2.54981,-4.90928,-0.37112,-0.53035,-0.1292,-1.52468,-0.2568
14050,-0.50444,-3.18721,-0.38973,-1.18358,-0.0361,-6.39279,-0.24836,-2.37418,-1.86882,-0.7241,-1.88187,-4.20085,-3.65569,-1.7022
14051,-0.50392,-4.00956,-0.20924,-4.4873,-0.76213,-2.34015,-0.34557,-0.63113,-2.25065,-1.03631,-3.30444,-3.09363,-2.31922,-4.99069
14052,-0.50384,-3.01754,-6.75266,-3.63536,-0.45285,-0.48388,-3.60709,-0.96648,-2.10658,-1.43509,-0.68649,-1.24928,-1.28886,-2.69289
14053,-0.50381,-1.41691,-0.18718,-3.13808,-6.2628,-4.38932,-0.93974,-1.17136,-0.32299,-0.3561,-0.44186,-1.78692,-1.14454,-4.70983
14054,-0.50364,-0.0904,-0.40846,-2.96806,-1.14638,-0.09018,-0.44084,-3.23862,-4.73169,-4.09215,-1.31459,-2.55305,-2.85712,-4.81796
14055,-0.50353,-4.9283,-2.96938,-0.73391,-1.40626,-4.59556,-1.14804,-4.26242,-0.00053,-1.38625,-1.11857,-3.74081,-1.8694,-1.69062
14056,-0.50342,-1.66477,-0.334,-0.58008,-1.2482,-0.20641,-0.57052,-0.60433,-2.23279,-1.47516,-2.6795,-1.59526,-4.35205,-7.6426
14057,-0.50334,-0.45241,-4.8162,-2.8269,-2.97925,-1.50386,-2.85477,-2.94635,-0.80925,-3.14556,-4.81706,-0.66082,-0.70999,-2.38587
14058,-0.50305,-3.21896,-5.4443,-0.72222,-1.38729,-2.25543,-3.3292,-4.02203,-3.56217,-1.70618,-0.96671,-0.08253,-2.88671,-0.27731
14059,-0.50227,-3.50552,-2.5808,-0.27552,-1.38361,-0.35531,-6.99808,-0.35545,-0.99742,-0.6993,-3.05137,-0.82056,-1.5333,-3.97032
14060,-0.50217,-1.48456,-2.24671,-0.85708,-0.25463,-5.95707,-5.04397,-1.58809,-2.5751,-2.15092,-0.55652,-2.43411,-3.273,-0.20433
14061,-0.50173,-1.47515,-2.80495,-0.54327,-5.15171,-1.72771,-2.93987,-2.06562,-0.98341,-0.08776,-3.79881,-4.14631,-3.65524,-1.00807
14062,-0.50163,-0.23531,-3.89236,-1.10016,-4.91686,-2.26903,-5.06663,-0.61196,-0.80784,-2.76927,-0.8458,-0.66023,-2.21872,-3.68341
14063,-0.50152,-3.11375,-3.57809,-3.83837,-1.25949,-2.22636,-1.351,-3.32019,-2.38661,-2.20194,-3.22871,-0.29313,-2.14769,-4.17826
14064,-0.50121,-1.7819,-2.84942,-1.00958,-6.38561,-1.22956,-4.40192,-1.29795,-3.20107,-3.04073,-0.22969,-1.31798,-0.24135,-1.65674
14065,-0.50119,-1.45434,-1.74967,-1.16482,-4.81876,-1.97122,-1.69478,-1.98658,-2.60093,-0.32932,-5.23618,-1.28408,-3.00837,-3.78161
14066,-0.50101,-2.05743,-1.97641,-2.19464,-1.14066,-1.66307,-1.52949,-3.35041,-4.75737,-0.80524,-0.25315,-4.78063,-2.18985,-4.26226
14067,-0.50096,-2.87406,-1.55976,-0.51499,-0.31335,-3.76961,-5.97877,-2.73762,-4.95996,-0.36434,-1.68938,-0.40463,-1.8181,-0.43028
14068,-0.50091,-3.1222,-1.09246,-2.43964,-2.33408,-2.26219,-2.05994,-3.73981,-3.99326,-1.93425,-4.46334,-1.4866,-3.39369,-0.8513
14069,-0.50054,-0.11458,-1.47175,-2.52339,-0.30101,-4.46409,-0.03446,-4.5238,-3.22241,-2.4569,-3.92862,-2.00068,-3.47859,-1.66146
14070,-0.50006,-1.3101,-2.35846,-4.20383,-2.67151,-0.92792,-3.43347,-0.19377,-0.64647,-1.36502,-2.8326,-5.37924,-2.47223,-3.10192
14071,-0.4999,-0.13631,-0.40038,-2.02541,-0.04564,-3.3566,-3.19078,-0.66755,-1.99087,-2.15332,-4.72053,-5.88793,-2.17464,-1.81464
14072,-0.49981,-0.03963,-2.58083,-0.19901,-0.34761,-1.87881,-2.73283,-0.22633,-0.94197,-2.17122,-3.94738,-0.25287,-6.76821,-3.84995
14073,-0.49958,-0.21519,-0.0011,-2.46513,-6.92149,-2.7984,-0.21613,-1.45598,-1.56429,-1.60523,-1.97412,-1.83421,-1.29624,-4.66444
14074,-0.49937,-0.03224,-0.30232,-2.42135,-2.28811,-3.70297,-6.83141,-2.13948,-0.20647,-1.08836,-3.12428,-1.30502,-1.1567,-3.09402
14075,-0.49872,-2.39933,-2.54421,-4.14383,-0.59557,-2.89071,-6.3348,-1.6268,-0.82895,-0.94839,-1.25796,-3.69552,-1.4257,-0.06692
14076,-0.49848,-0.20533,-0.72507,-2.19936,-1.10986,-1.24975,-3.59854,-2.18674,-1.02612,-1.5097,-5.28847,-1.80754,-6.23356,-0.63
14077,-0.49835,-1.94254,-0.83682,-1.27358,-2.38228,-1.64436,-0.45423,-5.19474,-0.78728,-6.09841,-0.10169,-3.29096,-2.91615,-0.96436
14078,-0.4981,-4.87839,-1.11554,-5.02083,-1.39076,-3.32266,-3.45991,-0.88386,-4.31316,-1.32869,-0.12546,-0.94238,-0.65993,-1.43716
14079,-0.4981,-1.89579,-0.03997,-3.16883,-1.7707,-4.45104,-3.24975,-2.1479,-1.37612,-3.66768,-2.16007,-1.5498,-4.82477,-1.51709
14080,-0.49808,-1.97396,-4.646,-5.21091,-0.99776,-2.23063,-0.27559,-1.28516,-0.68122,-1.27614,-0.69214,-1.94303,-5.71168,-0.66881
14081,-0.49787,-3.63932,-0.36383,-0.6756,-2.06089,-6.73033,-0.55861,-2.17915,-1.09094,-0.63137,-4.53679,-1.33534,-2.54327,-0.94378
14082,-0.49761,-6.34497,-2.56056,-1.51291,-1.91567,-1.91057,-2.54254,-3.21298,-1.41325,-0.45558,-3.25974,-0.27046,-3.04343,-2.09149
14083,-0.49645,-2.0211,-1.45399,-1.49202,-4.2483,-4.23562,-2.3738,-4.47657,-2.23635,-0.92145,-3.84152,-0.9938,-0.85933,-2.70769
14084,-0.4963,-2.33944,-6.69481,-0.94074,-0.69205,-0.862,-1.85438,-0.13449,-1.52569,-1.54931,-4.59479,-2.18372,-2.59657,-2.55841
14085,-0.4958,-1.54078,-4.05061,-1.80064,-2.49371,-3.47548,-2.88006,-2.81655,-2.2379,-2.89136,-3.62508,-1.09606,-1.19957,-3.74906
14086,-0.49577,-5.66271,-2.32215,-5.66838,-1.61887,-0.02871,-1.74794,-0.61172,-0.22205,-2.62682,-2.65194,-1.52074,-2.46937,-1.31196
14087,-0.49496,-1.38856,-0.33239,-5.58565,-2.54212,-1.6292,-2.81283,-1.71943,-0.2071,-2.29857,-2.53341,-1.35749,-1.00148,-5.65169
14088,-0.49483,-5.12328,-5.41215,-3.684,-1.98498,-2.48248,-0.09802,-0.86786,-1.20031,-3.15187,-2.33735,-1.03109,-0.3701,-1.31906
14089,-0.4945,-0.00705,-3.85647,-1.19381,-2.31787,-6.87348,-1.03526,-0.35745,-0.71835,-4.30848,-3.09176,-0.4972,-0.61447,-0.61511
14090,-0.49427,-1.21932,-0.34874,-2.25081,-2.20903,-0.01744,-1.09566,-5.22112,-5.74783,-2.50402,-1.82692,-0.2233,-0.84496,-4.04121
14091,-0.49419,-5.07523,-0.86676,-2.45289,-1.44139,-2.4643,-5.22408,-0.26491,-1.75301,-0.12122,-2.80048,-1.93722,-3.07657,-2.75133
14092,-0.49402,-1.88878,-2.23278,-1.55356,-0.97627,-4.23714,-2.44217,-1.41696,-1.79269,-1.26514,-6.26194,-3.27851,-0.78359,-2.55387
14093,-0.49365,-0.61539,-0.0178,-0.45203,-2.53565,-3.40934,-0.17629,-3.56603,-5.29006,-1.77505,-2.23656,-0.94032,-5.40073,-1.47728
14094,-0.49355,-4.60622,-2.56224,-1.76495,-0.17119,-2.35459,-5.4362,-2.62079,-3.30303,-2.51917,-1.72935,-1.78838,-1.83041,-0.26317
14095,-0.49348,-1.28891,-2.6969,-1.08938,-0.69829,-4.43017,-0.94225,-6.25758,-2.02767,-2.5604,-2.11674,-1.18903,-1.6114,-3.21216
14096,-0.49346,-4.78583,-0.73475,-0.72286,-4.15806,-1.57039,-1.50501,-1.71139,-5.83012,-2.09602,-2.00058,-0.2313,-2.87325,-0.38144
14097,-0.49334,-1.62665,-0.00396,-1.32011,-1.90685,-1.18863,-3.34843,-0.45297,-2.65154,-4.01539,-7.34721,-1.15366,-0.24052,-0.6144
14098,-0.49329,-0.64583,-2.12133,-0.48859,-7.27939,-2.13873,-1.55888,-2.95475,-1.42125,-3.37105,-1.25671,-2.82239,-0.0412,-1.71628
14099,-0.4932,-6.29816,-3.10229,-3.77165,-0.08652,-0.90999,-2.75346,-2.26319,-1.22596,-0.45667,-0.53925,-3.16419,-0.91709,-3.1378
14100,-0.49305,-1.78771,-2.85748,-2.56691,-0.74072,-2.89105,-1.63855,-3.16747,-0.16249,-5.8407,-2.62507,-0.80558,-0.61551,-4.25714
14101,-0.49286,-0.54911,-3.47875,-4.80369,-3.44824,-3.39969,-1.16715,-4.32809,-2.12802,-2.75625,-2.80047,-0.59587,-0.49116,-0.41387
14102,-0.49266,-2.60033,-2.84564,-0.40137,-2.5542,-8.00419,-0.07212,-1.86328,-0.64802,-0.02943,-0.67482,-1.0997,-2.65596,-1.23662
14103,-0.49258,-0.76422,-0.64647,-2.32747,-1.35827,-0.87039,-1.59998,-3.3213,-5.58582,-1.46728,-5.4503,-2.28742,-2.8505,-0.85278
14104,-0.49253,-3.27213,-1.17763,-2.93503,-0.14415,-4.20225,-3.58971,-1.46071,-2.39421,-3.85606,-3.22181,-3.75983,-0.03186,-1.1096
14105,-0.49216,-0.20408,-1.54286,-5.34904,-3.05712,-0.5838,-0.74317,-2.6514,-1.44181,-1.51325,-4.19933,-3.25515,-2.30464,-3.68022
14106,-0.49206,-0.04371,-3.83195,-1.88594,-2.58994,-2.89531,-4.08614,-1.23383,-0.31905,-0.29025,-2.84732,-4.91992,-3.70653,-1.40306
14107,-0.49175,-1.27871,-2.99581,-1.24909,-3.47069,-1.83059,-4.80602,-0.6092,-0.60655,-1.6139,-3.05818,-3.59535,-4.81048,-0.57445
14108,-0.49149,-0.23535,-1.87989,-2.9234,-3.29911,-0.36116,-0.7058,-3.58752,-0.29374,-0.65736,-1.8141,-5.21921,-2.08842,-5.2753
14109,-0.49095,-0.48576,-3.50798,-4.25325,-3.64408,-3.88724,-3.68935,-1.87202,-1.0763,-0.22852,-2.01848,-2.97301,-0.14314,-3.07848
14110,-0.49091,-1.39331,-4.39403,-2.39816,-0.29009,-3.10443,-4.15175,-0.15714,-4.24343,-2.32361,-0.48732,-3.23496,-2.21608,-2.59928
14111,-0.4908,-3.28895,-1.32222,-2.14748,-2.2159,-2.49608,-5.37777,-1.46156,-0.8178,-0.15983,-2.68346,-5.11575,-2.31558,-0.97811
14112,-0.49036,-0.49798,-2.3962,-6.33606,-0.82154,-1.87796,-2.73042,-1.95098,-0.90879,-3.02641,-1.14526,-4.81399,-1.914,-0.16263
14113,-0.49033,-4.48249,-4.81051,-0.29658,-0.2308,-1.11421,-1.77035,-0.85101,-3.44139,-2.63084,-3.97026,-1.81999,-1.97922,-3.08668
14114,-0.49011,-0.52442,-0.81682,-1.0704,-0.30244,-2.2363,-1.85162,-0.99171,-4.53117,-4.15631,-2.34794,-6.52532,-0.96438,-1.15686
14115,-0.4897,-1.33697,-0.37251,-4.07991,-0.68132,-3.0138,-3.5077,-1.31172,-1.78829,-5.71669,-1.89239,-1.53193,-0.40539,-3.95547
14116,-0.48952,-2.38309,-0.29666,-1.16544,-2.14146,-0.9627,-0.59424,-0.81533,-3.1565,-0.90016,-7.30204,-3.52892,-3.06504,-0.40388
14117,-0.48948,-0.7155,-0.60589,-0.94226,-0.1444,-0.14183,-3.88611,-4.96065,-3.29746,-1.50024,-3.86611,-4.99016,-1.86724,-1.33552
14118,-0.48934,-0.41925,-1.70427,-0.10675,-0.62118,-1.52675,-3.34305,-6.89078,-0.56612,-4.17068,-2.23682,-2.01161,-1.30157,-2.61421
14119,-0.48907,-1.6169,-1.87302,-1.9232,-0.83721,-1.18399,-1.46296,-3.44043,-0.0044,-4.34296,-7.24242,-0.77095,-1.33525,-0.41071
14120,-0.48894,-1.85709,-0.68697,-5.74128,-4.27707,-0.81335,-0.49758,-3.37724,-1.85089,-3.22545,-1.22302,-1.1788,-3.93869,-0.20449
14121,-0.48837,-3.4955,-1.08197,-3.8061,-1.44359,-1.50036,-3.97473,-2.89194,-0.90568,-0.86033,-0.60051,-0.4124,-4.896,-4.1626
14122,-0.4883,-2.33974,-1.75985,-3.82832,-3.96031,-4.75559,-3.26564,-0.74399,-0.98942,-0.81919,-2.80115,-3.75485,-0.70199,-1.71122
14123,-0.48753,-2.41525,-3.38191,-0.73501,-5.46305,-5.46755,-1.14152,-1.45031,-0.35263,-0.11429,-1.36534,-1.81408,-3.53253,-1.01718
14124,-0.48707,-5.15718,-1.74308,-4.04881,-2.65342,-0.97169,-2.41576,-3.16737,-1.59146,-1.25439,-3.7959,-3.3673,-0.01417,-0.16754
14125,-0.48689,-4.60195,-0.01602,-3.44013,-0.71308,-1.9968,-1.41819,-2.1277,-3.42113,-2.47691,-2.35464,-0.37421,-5.10361,-2.47908
14126,-0.48651,-1.39153,-4.77562,-2.94511,-1.22515,-2.23986,-3.65487,-1.12648,-2.97162,-2.88841,-3.80072,-0.17783,-3.66909,-0.29825
14127,-0.48631,-0.84813,-2.69602,-2.31144,-2.12693,-0.84412,-1.41298,-0.04899,-7.23701,-4.11024,-1.0557,-2.26091,-0.59187,-1.83104
14128,-0.48626,-2.94585,-0.55625,-6.90718,-2.67842,-0.68924,-1.96114,-1.57399,-3.06116,-3.15541,-2.75877,-0.65456,-0.7157,-1.10253
14129,-0.4862,-1.90252,-0.43996,-0.06694,-5.52742,-1.42436,-4.74131,-0.72384,-2.24686,-1.65274,-5.19667,-0.22336,-0.77326,-2.21985
14130,-0.48612,-0.42587,-0.66113,-0.50279,-2.92086,-1.0891,-3.24606,-3.65936,-5.058,-3.15907,-1.54876,-4.35852,-0.79341,-2.76751
14131,-0.48589,-5.03745,-0.04393,-3.54399,-2.12914,-3.16326,-4.19865,-3.60206,-0.66619,-1.63923,-1.36404,-3.39395,-0.36491,-0.19905
14132,-0.48563,-2.19167,-4.46213,-2.94521,-1.62349,-1.3506,-0.64281,-2.18779,-4.69184,-2.01241,-0.66503,-0.86868,-5.15957,-1.6838
14133,-0.48555,-0.87056,-1.00762,-0.06603,-1.24136,-1.72283,-2.02822,-4.56515,-3.81491,-2.37582,-4.29542,-0.62434,-4.58693,-2.90602
14134,-0.48519,-4.65771,-4.62633,-1.97296,-2.338,-0.65974,-2.66006,-0.43631,-2.92553,-4.60668,-0.80148,-1.03691,-0.44202,-2.81317
14135,-0.48509,-0.94732,-2.82141,-2.4072,-6.43087,-1.11591,-2.13597,-0.56874,-1.73422,-2.52767,-0.49796,-1.04827,-5.18475,-0.00073
14136,-0.48442,-1.39422,-1.47928,-0.05654,-5.16715,-3.99894,-0.24033,-4.22461,-2.26329,-2.44308,-2.10962,-3.9049,-1.96,-0.63434
14137,-0.48433,-4.43183,-0.54414,-6.41093,-4.48946,-1.27151,-0.01,-1.15189,-0.80521,-2.17253,-2.28674,-0.46314,-0.91554,-1.99478
14138,-0.48424,-1.89805,-0.05101,-0.10529,-2.2842,-2.98243,-3.59817,-6.88742,-1.04538,-2.21443,-2.94387,-1.52733,-0.65716,-2.05569
14139,-0.48411,-0.6253,-1.95142,-1.28948,-0.44207,-5.58577,-1.38642,-6.23832,-0.18675,-0.33194,-4.23006,-1.38328,-1.23236,-0.44522
14140,-0.48406,-0.59089,-3.36341,-3.64466,-3.67732,-0.74203,-0.63769,-0.59988,-0.24303,-2.63851,-5.18989,-4.58169,-1.78471,-1.35935
14141,-0.48387,-0.8705,-2.69632,-1.07793,-1.92484,-1.8279,-5.05521,-1.46416,-3.51379,-2.67823,-1.50312,-0.77055,-2.93568,-4.98397
14142,-0.48348,-0.57008,-1.52248,-3.03868,-1.2904,-0.31267,-0.65796,-2.19229,-5.95637,-1.48223,-0.90886,-2.34475,-3.55927,-4.92139
14143,-0.48296,-1.26229,-1.8428,-3.57926,-1.69988,-2.47284,-4.87933,-5.171,-3.09111,-0.58633,-1.22793,-3.17274,-0.95493,-0.17317
14144,-0.48261,-1.45243,-3.10209,-1.88288,-3.03633,-0.86365,-1.70847,-4.477,-2.88537,-4.15209,-1.41088,-0.60524,-0.94197,-4.76993
14145,-0.48247,-1.23862,-4.83843,-1.79164,-2.56715,-0.24412,-3.63986,-3.96232,-0.19032,-1.35887,-1.27299,-2.9475,-4.6663,-1.43142
14146,-0.4824,-1.15269,-1.31319,-2.24496,-3.15443,-1.21873,-3.53374,-3.30964,-1.48039,-3.68649,-1.24029,-0.02098,-5.21663,-3.50198
14147,-0.48233,-2.84752,-2.01532,-2.94987,-5.95475,-1.43995,-1.74619,-0.07327,-3.35881,-0.25085,-1.71399,-4.49059,-1.91537,-0.43862
14148,-0.48227,-2.21058,-3.46204,-3.21343,-1.46442,-1.15347,-3.29884,-0.48951,-4.47266,-3.9386,-4.67525,-0.51035,-0.44758,-0.36858
14149,-0.48206,-1.13009,-1.34357,-0.20515,-3.66919,-1.15744,-3.02228,-1.1642,-4.16149,-3.31383,-1.28724,-0.74563,-5.64942,-2.9871
14150,-0.48203,-1.6695,-1.56265,-1.66642,-6.48271,-0.51688,-1.10559,-1.44347,-2.75384,-1.63372,-2.67046,-4.41442,-3.04402,-0.16075
14151,-0.48182,-1.74953,-0.61613,-2.04025,-1.59846,-7.69559,-2.84967,-1.27943,-1.33724,-2.73055,-2.8008,-1.48057,-1.16162,-0.00777
14152,-0.48176,-0.03488,-2.40796,-4.38421,-3.5729,-1.1997,-1.80724,-3.06518,-3.25739,-2.19577,-1.88633,-4.94956,-1.97177,-0.71025
14153,-0.48168,-1.29723,-2.13228,-2.90947,-1.75431,-4.71195,-3.99508,-1.64234,-1.08515,-1.21754,-4.14508,-4.24908,-0.68116,-1.66589
14154,-0.48155,-0.78851,-1.33539,-0.4486,-0.22855,-4.04207,-0.70036,-3.47543,-1.21759,-3.68218,-0.98514,-6.97671,-1.22303,-1.42138
14155,-0.4815,-2.77432,-0.47191,-1.12336,-0.99493,-1.33154,-3.39002,-2.26,-5.5377,-4.25366,-0.69931,-2.63894,-0.75016,-3.8011
14156,-0.48074,-3.88333,-0.27982,-4.58154,-1.3305,-2.04884,-0.9215,-1.7949,-1.11961,-3.3368,-5.58175,-2.85146,-1.20546,-0.67327
14157,-0.48064,-0.64178,-4.72955,-0.51169,-0.71216,-2.86084,-2.22796,-3.39162,-1.81508,-1.32652,-5.43366,-1.79369,-3.59726,-0.91199
14158,-0.48054,-1.22592,-4.14125,-3.94571,-1.42309,-2.17786,-1.23518,-2.24872,-1.06791,-0.44925,-5.30814,-4.52266,-1.30394,-0.72358
14159,-0.48027,-0.5962,-6.46613,-1.25709,-5.58524,-1.14128,-2.94697,-0.27058,-0.66806,-1.37302,-1.90999,-0.60547,-2.09234,-2.01083
14160,-0.48004,-0.98261,-0.64686,-3.06101,-3.9961,-5.51294,-2.24107,-0.26225,-2.99679,-1.04969,-2.32378,-2.52255,-3.93074,-0.51653
14161,-0.47994,-0.21591,-2.25099,-2.80259,-3.70595,-2.60712,-0.44422,-1.13109,-0.22175,-2.51217,-6.42324,-0.2788,-0.74987,-4.0664
14162,-0.47991,-2.97519,-1.30724,-3.77757,-2.94061,-0.1568,-2.69584,-0.79322,-2.78506,-2.20114,-2.74605,-3.18099,-5.13328,-1.3262
14163,-0.47983,-3.64126,-2.7756,-2.3558,-0.64168,-1.53552,-5.59746,-3.59279,-0.77958,-1.14921,-2.03422,-0.31433,-1.73874,-4.1303
14164,-0.47938,-2.02337,-0.02068,-0.84279,-0.83552,-4.13334,-0.57351,-3.82897,-2.15957,-0.43962,-3.87675,-2.11518,-5.51942,-2.71455
14165,-0.47894,-4.53463,-1.48817,-2.13542,-4.22585,-5.64061,-1.51461,-1.4013,-1.14357,-1.33321,-1.07346,-0.95362,-1.64673,-3.26228
14166,-0.47862,-0.03901,-1.3544,-2.77485,-0.37452,-4.62313,-1.51472,-4.86455,-1.52729,-5.00594,-1.74581,-0.22139,-2.8543,-2.03162
14167,-0.47806,-3.95779,-1.76103,-5.11272,-1.33094,-1.60497,-1.48838,-2.95799,-1.35276,-2.9556,-3.55663,-3.15613,-2.26923,-1.10824
14168,-0.47803,-0.60634,-0.53191,-3.2105,-0.41729,-0.32025,-0.36111,-1.78323,-5.18444,-2.981,-5.96796,-1.55504,-1.7317,-2.90315
14169,-0.47799,-0.92387,-3.24719,-0.98428,-3.67668,-3.09267,-1.31276,-5.51159,-2.55343,-0.2608,-0.6613,-1.41387,-4.19684,-2.36295
