leaf_index,r0,r1,r2,r3,r4
3062,-1.6981,-1.00671,-1.29941,-9.06665,-3.49433
3063,-1.69691,-0.99386,-4.02096,-8.59582,-2.46504
3064,-1.69317,-1.92859,-8.11647,-4.92894,-1.8006
3065,-1.69096,-7.88767,-0.58651,-5.6328,-1.68907
3066,-1.68889,-0.52053,-3.55527,-5.5861,-7.28233
3067,-1.68635,-7.7877,-3.84053,-1.2939,-4.48153
3068,-1.68345,-1.82417,-9.28402,-2.29914,-1.53598
3069,-1.6833,-2.49036,-9.48077,-1.03149,-0.12485
3070,-1.68287,-4.52074,-6.33662,-4.75017,-3.74352
3071,-1.68094,-0.4145,-9.53752,-0.31621,-2.43688
3072,-1.68029,-7.95403,-0.66521,-3.55816,-4.56147
3073,-1.68017,-3.24548,-2.01009,-6.02503,-6.80459
3074,-1.67995,-3.41375,-6.52582,-6.19163,-2.14512
3075,-1.67703,-6.4238,-6.43678,-2.69402,-2.68934
3076,-1.674,-2.84374,-0.76546,-7.6709,-5.44814
3077,-1.67112,-3.64986,-3.85997,-0.07862,-8.30544
3078,-1.67075,-7.0559,-4.68941,-4.26371,-2.69315
3079,-1.66502,-7.8548,-2.15728,-3.02515,-4.66095
3080,-1.66439,-9.54176,-0.87847,-0.17245,-2.32017
3081,-1.66346,-6.20531,-7.34886,-0.57315,-2.09587
3082,-1.66331,-6.67152,-2.97916,-3.4791,-5.63424
3083,-1.66295,-2.38549,-8.73593,-3.58028,-1.55214
3084,-1.66096,-8.18216,-2.06968,-1.47212,-4.8829
3085,-1.65762,-4.22112,-0.30444,-5.28697,-7.16866
3086,-1.65611,-1.85585,-1.84452,-9.30875,-1.93855
3087,-1.65221,-6.81023,-5.51685,-4.1064,-1.89544
3088,-1.65102,-1.24737,-7.04736,-3.42533,-5.85833
3089,-1.65048,-0.02307,-8.46698,-2.37076,-4.46824
3090,-1.64995,-3.74273,-8.24125,-1.72437,-3.51823
3091,-1.64981,-5.53885,-6.45251,-4.30938,-2.52857
3092,-1.64816,-2.35039,-7.70136,-1.53761,-5.48489
3093,-1.64646,-1.71497,-8.23825,-3.09363,-4.11202
3094,-1.64504,-7.85852,-3.46065,-4.42131,-2.00337
3095,-1.63826,-3.8687,-1.95605,-1.02446,-8.80191
3096,-1.63768,-2.9091,-1.49805,-1.05312,-9.24673
3097,-1.63603,-0.22585,-8.66919,-2.41954,-4.03278
3098,-1.63503,-3.42419,-8.84745,-2.66291,-0.48291
3099,-1.63492,-8.0863,-0.00113,-1.82035,-5.35025
3100,-1.63038,-1.27579,-5.02367,-6.84488,-4.86051
3101,-1.62308,-3.22604,-3.02941,-1.59089,-8.67468
3102,-1.62297,-0.85969,-2.9407,-7.44317,-5.70775
3103,-1.62294,-6.56379,-6.41352,-2.87687,-2.20751
3104,-1.62159,-0.11973,-2.34965,-8.18511,-4.98391
3105,-1.62114,-0.46217,-4.96515,-2.52264,-8.13276
3106,-1.61962,-9.80493,-0.73352,-0.05668,-0.83605
3107,-1.61544,-2.48757,-7.69348,-0.50862,-5.63508
3108,-1.61379,-3.61979,-2.54969,-8.1911,-3.27075
3109,-1.6106,-2.31735,-1.25229,-2.65475,-9.13345
3110,-1.60856,-2.58405,-6.97045,-6.43506,-0.85912
3111,-1.6069,-0.98892,-6.00288,-0.83798,-7.72678
3112,-1.60323,-4.99902,-6.66576,-4.29932,-3.08593
3113,-1.60112,-6.84087,-0.77352,-4.32968,-5.59415
3114,-1.60085,-1.17139,-1.35997,-9.70557,-0.13264
3115,-1.60069,-3.57174,-3.75244,-1.26467,-8.30664
3116,-1.59935,-7.43075,-0.78183,-3.50109,-5.41822
3117,-1.59332,-0.34762,-0.1038,-9.68016,-1.90374
3118,-1.59084,-4.431,-0.01738,-7.51027,-4.62936
3119,-1.59029,-2.36579,-2.38811,-0.09753,-9.28232
3120,-1.58824,-3.45397,-7.92801,-4.70724,-0.7322
3121,-1.58674,-0.74416,-5.78003,-7.96933,-0.09767
3122,-1.58563,-6.17578,-0.42345,-3.59363,-6.80089
3123,-1.58517,-2.88734,-4.29672,-1.86905,-8.19728
3124,-1.58426,-6.85787,-4.89431,-1.28586,-4.98518
3125,-1.57935,-2.01941,-9.46513,-0.12488,-1.95535
3126,-1.5786,-1.24036,-5.8538,-0.86894,-7.80689
3127,-1.57794,-5.09368,-0.60004,-2.1234,-8.16674
3128,-1.57726,-5.61622,-1.94122,-7.75367,-1.44313
3129,-1.57449,-3.40541,-1.01382,-6.18584,-6.82875
3130,-1.5714,-6.33086,-0.859,-2.04444,-7.24799
3131,-1.56974,-7.49515,-5.40668,-0.26824,-3.47196
3132,-1.56939,-8.0496,-0.48636,-2.17878,-5.26853
3133,-1.56907,-4.48067,-4.23082,-5.90052,-4.9745
3134,-1.56861,-7.63735,-1.56618,-5.70983,-2.03843
3135,-1.56736,-0.99142,-3.07165,-1.61938,-9.19255
3136,-1.56586,-4.00882,-8.61649,-2.47715,-1.04751
3137,-1.5641,-0.58829,-3.42292,-5.72766,-7.25845
3138,-1.56191,-3.39945,-3.65105,-6.67203,-5.30642
3139,-1.56177,-6.88725,-5.95453,-2.83948,-2.57052
3140,-1.56145,-1.51617,-3.80419,-2.77767,-8.54844
3141,-1.56128,-0.21506,-8.78941,-0.21342,-4.49631
3142,-1.56079,-2.16137,-6.3901,-4.88867,-5.3066
3143,-1.55665,-8.38626,-5.01067,-0.44178,-1.39484
3144,-1.55557,-3.48572,-4.00069,-4.47404,-7.02904
3145,-1.55407,-5.75166,-1.18191,-7.36877,-2.96777
3146,-1.55319,-1.10839,-8.02654,-4.54254,-3.36139
3147,-1.55048,-6.55506,-0.03162,-5.35292,-5.09631
3148,-1.54906,-4.00535,-0.20219,-7.98427,-4.21522
3149,-1.5482,-0.49593,-8.06066,-1.22442,-5.55731
3150,-1.54686,-0.50563,-2.9248,-9.00942,-2.76177
3151,-1.5464,-4.11391,-2.8273,-2.68688,-8.09144
3152,-1.54622,-0.5965,-1.67887,-9.67947,-0.86179
3153,-1.5435,-1.33925,-7.65996,-2.38601,-5.60857
3154,-1.54288,-4.58484,-0.54593,-3.90614,-7.81299
3155,-1.54029,-6.8358,-6.30128,-2.0009,-2.68133
3156,-1.53923,-3.44482,-5.79216,-6.96897,-1.91005
3157,-1.53779,-3.24843,-0.6171,-7.31432,-5.76219
3158,-1.53714,-0.76474,-0.33445,-0.32134,-9.84059
3159,-1.53478,-7.55449,-1.67621,-3.18448,-5.2558
3160,-1.53434,-0.81676,-6.02446,-7.59943,-1.71267
3161,-1.53427,-6.10936,-0.65986,-7.69476,-0.82278
3162,-1.53404,-9.55139,-0.14807,-1.56353,-1.98774
3163,-1.53348,-1.46023,-6.86255,-0.77925,-6.91479
3164,-1.53012,-8.40836,-2.47877,-4.16463,-1.86273
3165,-1.52934,-7.48106,-0.43006,-3.804,-5.19995
3166,-1.52786,-6.41347,-4.02053,-0.36614,-6.34305
3167,-1.52642,-3.49078,-6.03634,-6.9893,-0.44363
3168,-1.52466,-3.87375,-0.19643,-8.90016,-1.84882
3169,-1.51741,-4.01883,-8.34615,-3.06722,-1.57493
3170,-1.51648,-2.25121,-2.43236,-7.82744,-5.04451
3171,-1.51005,-5.21456,-1.20375,-7.49517,-3.59187
3172,-1.50958,-8.63274,-0.02006,-4.43846,-1.86993
3173,-1.5089,-4.31183,-4.99412,-4.91232,-5.48263
3174,-1.50714,-1.8035,-0.22945,-3.72589,-8.97446
3175,-1.50653,-6.09573,-4.27379,-5.73963,-3.06003
3176,-1.50431,-2.57882,-1.53247,-2.1933,-9.16121
3177,-1.50224,-3.05843,-9.20887,-1.88076,-0.22099
3178,-1.5017,-1.29881,-9.67976,-0.96259,-1.19734
3179,-1.50096,-5.91337,-3.22239,-1.30021,-7.12074
3180,-1.49826,-9.36279,-0.44394,-3.09045,-0.58779
3181,-1.49776,-5.90927,-5.9048,-0.53935,-5.26115
3182,-1.49752,-7.81497,-1.89819,-1.75581,-5.47702
3183,-1.49621,-8.25173,-5.18322,-0.24221,-1.65707
3184,-1.49454,-3.57633,-1.49139,-1.9371,-8.88817
3185,-1.49429,-0.81522,-4.85999,-8.05589,-2.93012
3186,-1.49192,-7.63143,-5.11998,-3.1331,-1.87214
3187,-1.49143,-4.94978,-8.20543,-0.42041,-2.40197
3188,-1.48566,-3.45513,-0.46779,-1.18295,-9.17806
3189,-1.48525,-4.10394,-2.54517,-7.91025,-3.4499
3190,-1.48266,-5.51592,-2.64354,-3.52736,-6.92429
3191,-1.48001,-6.6021,-3.71635,-5.81737,-2.56296
3192,-1.47961,-2.56325,-5.38311,-7.32763,-2.9272
3193,-1.47918,-3.26292,-0.10254,-2.82464,-8.8981
3194,-1.47875,-3.54661,-0.96756,-5.67318,-7.21898
3195,-1.46705,-5.79474,-6.94294,-3.96614,-0.57794
3196,-1.46699,-6.08817,-6.68028,-2.25304,-3.32864
3197,-1.46545,-8.09208,-1.63909,-4.00779,-3.69075
3198,-1.46253,-0.18206,-6.83085,-5.85539,-4.10874
3199,-1.46155,-4.73267,-5.13972,-5.33745,-4.53438
3200,-1.45287,-7.97471,-0.45523,-5.83194,-0.27288
3201,-1.45222,-3.87916,-3.04366,-8.57682,-0.13192
3202,-1.45062,-0.12946,-5.60357,-6.11617,-5.39179
3203,-1.44934,-0.72977,-5.5899,-7.37357,-3.42788
3204,-1.44905,-1.61702,-8.60892,-2.224,-4.02813
3205,-1.4484,-3.62635,-0.83357,-5.05976,-7.64563
3206,-1.44828,-6.44179,-0.69515,-3.49898,-6.60906
3207,-1.44646,-1.0338,-4.97087,-7.00775,-4.79801
3208,-1.446,-1.04309,-4.97059,-5.97667,-6.03272
3209,-1.44398,-6.26394,-7.6018,-0.84994,-0.41017
3210,-1.44187,-2.38212,-9.50489,-0.01059,-1.37966
3211,-1.43814,-7.81919,-5.4314,-0.10526,-2.6983
3212,-1.43618,-7.26164,-0.45463,-3.50036,-5.72248
3213,-1.43548,-2.81248,-1.41549,-5.78441,-7.38691
3214,-1.43454,-8.36493,-1.85128,-4.87622,-0.87485
3215,-1.4344,-1.05217,-5.22395,-4.4239,-7.06929
3216,-1.43257,-5.84467,-6.88176,-3.3841,-2.23088
3217,-1.43075,-7.82778,-6.00179,-0.12022,-0.80178
3218,-1.42871,-0.37595,-6.42774,-7.5126,-0.25004
3219,-1.42723,-3.45289,-2.82028,-8.56819,-2.16162
3220,-1.42687,-7.33307,-1.52764,-6.00346,-2.41141
3221,-1.42253,-3.89403,-1.64841,-7.55594,-4.79618
3222,-1.42133,-3.2515,-1.22069,-3.46815,-8.59589
3223,-1.42114,-4.89056,-7.24149,-4.26057,-1.8631
3224,-1.42064,-0.96643,-8.14759,-5.5004,-0.64043
3225,-1.41922,-0.72281,-1.38801,-4.23906,-8.80722
3226,-1.41847,-6.18258,-0.86153,-7.42817,-1.96054
3227,-1.41589,-1.9445,-4.2835,-5.00508,-7.12846
3228,-1.41574,-8.41182,-1.93696,-3.22494,-3.61732
3229,-1.41403,-0.22406,-4.34485,-6.33561,-6.2396
3230,-1.41392,-4.21179,-4.91999,-6.01075,-4.46387
3231,-1.40606,-2.31514,-0.99918,-5.96808,-7.48644
3232,-1.40581,-4.48515,-2.44249,-7.99852,-2.82224
3233,-1.40498,-2.67184,-3.37451,-8.91547,-0.1196
3234,-1.40163,-3.16183,-0.89914,-9.21806,-1.50235
3235,-1.40014,-4.69018,-0.38386,-3.29999,-8.06254
3236,-1.39948,-7.65205,-5.79318,-1.17282,-2.13334
3237,-1.39868,-0.31144,-6.03411,-7.60716,-1.91504
3238,-1.39812,-3.69953,-8.46481,-3.35886,-1.19323
3239,-1.39781,-2.0475,-1.6825,-9.1973,-2.53629
3240,-1.39662,-6.05138,-6.60373,-1.71164,-3.85893
3241,-1.39655,-8.26856,-2.89894,-2.78512,-3.67695
3242,-1.39604,-3.6306,-6.9107,-4.41418,-4.19845
3243,-1.39531,-4.63587,-5.31243,-2.40051,-6.52514
3244,-1.39246,-5.2488,-5.41275,-5.48632,-3.33369
3245,-1.38926,-6.52846,-0.6135,-3.14891,-6.71991
3246,-1.38048,-1.76913,-0.80809,-7.14844,-6.57353
3247,-1.38044,-7.08484,-3.88837,-0.94223,-5.64732
3248,-1.37875,-9.12305,-3.58294,-0.98604,-1.02919
3249,-1.37714,-5.07913,-5.38422,-4.92881,-4.36154
3250,-1.37141,-1.58524,-7.43004,-6.05067,-1.94685
3251,-1.36901,-5.13676,-7.05617,-3.42673,-3.1949
3252,-1.36601,-0.33413,-9.07415,-3.89949,-0.69011
3253,-1.36452,-0.36592,-4.11349,-0.84433,-8.96496
3254,-1.3641,-9.14033,-0.92143,-2.29155,-2.91433
3255,-1.36089,-0.5251,-2.94199,-1.44392,-9.33445
3256,-1.36078,-3.70797,-3.5722,-1.96647,-8.23235
3257,-1.36031,-4.40104,-3.41979,-8.18034,-0.40924
3258,-1.36026,-9.71055,-0.30595,-1.59454,-1.10398
3259,-1.35662,-5.99499,-3.71259,-1.06174,-6.87816
3260,-1.35519,-4.87353,-2.6691,-6.76431,-4.64029
3261,-1.35393,-3.7731,-5.84722,-5.33988,-4.60721
3262,-1.3535,-9.42905,-2.95814,-0.71133,-0.0672
3263,-1.35212,-9.36759,-0.75893,-2.71909,-1.56546
3264,-1.35131,-2.24445,-2.53386,-9.04093,-2.23103
3265,-1.35052,-5.64882,-6.20865,-3.22855,-4.15885
3266,-1.34842,-6.81958,-4.99384,-1.42883,-4.96941
3267,-1.34751,-6.80456,-3.05691,-6.37538,-1.37551
3268,-1.34695,-7.31796,-2.59447,-4.45355,-4.25062
3269,-1.34162,-1.94989,-1.95502,-2.03999,-9.29593
3270,-1.33781,-0.66402,-7.3062,-6.01742,-2.85998
3271,-1.3372,-1.21303,-8.44583,-2.60418,-4.31586
3272,-1.33633,-3.21769,-0.11466,-0.96159,-9.32325
3273,-1.33516,-0.22992,-7.64441,-5.45925,-3.15024
3274,-1.33331,-1.48823,-4.68577,-8.48712,-1.42117
3275,-1.33147,-6.87823,-4.24568,-4.33194,-3.7584
3276,-1.33132,-1.97372,-6.12911,-6.2348,-4.23005
3277,-1.33037,-1.06984,-1.75909,-8.69864,-4.28074
3278,-1.32362,-7.02845,-5.17338,-1.3324,-4.50665
3279,-1.3232,-8.75344,-3.25335,-0.81117,-3.22246
3280,-1.32313,-0.18654,-5.22218,-1.70949,-8.24749
3281,-1.31909,-8.38494,-2.57162,-2.75163,-3.71054
3282,-1.31692,-9.14776,-0.98675,-2.98285,-2.17096
3283,-1.31681,-1.01659,-0.87556,-3.7743,-9.06756
3284,-1.3144,-0.46123,-9.2194,-3.48393,-0.9615
3285,-1.3139,-6.41094,-2.62136,-5.13839,-4.88865
3286,-1.31346,-1.82171,-6.37025,-6.77606,-2.9088
3287,-1.31344,-1.2539,-1.97551,-6.8436,-6.77976
3288,-1.31125,-4.29437,-8.46604,-2.36201,-1.60816
3289,-1.30962,-1.50152,-8.46645,-4.76811,-1.27071
3290,-1.30953,-0.84337,-1.86553,-4.00032,-8.83692
3291,-1.30923,-3.26034,-0.97177,-7.45417,-5.58096
3292,-1.30736,-2.4143,-5.62852,-5.7007,-5.31824
3293,-1.30375,-6.81134,-5.56545,-4.57454,-0.07211
3294,-1.30038,-2.78145,-8.02718,-4.90171,-1.45262
3295,-1.29885,-3.33934,-4.21932,-2.30418,-8.00312
3296,-1.29654,-0.38742,-3.58163,-6.84674,-6.20185
3297,-1.29585,-2.1366,-3.7485,-2.49063,-8.57328
3298,-1.29227,-0.01951,-4.65532,-8.35782,-2.60854
3299,-1.29151,-1.75169,-4.53676,-8.61249,-0.71166
3300,-1.29066,-3.52814,-0.52295,-3.4189,-8.59791
3301,-1.28984,-3.49349,-1.69873,-6.96306,-5.89593
3302,-1.28687,-1.8249,-8.31461,-3.26152,-3.9043
3303,-1.28531,-8.96324,-0.93595,-0.71016,-4.07775
3304,-1.28317,-6.63646,-5.58116,-4.81264,-0.00666
3305,-1.28211,-4.42954,-8.32798,-0.72821,-2.97488
3306,-1.28191,-5.06127,-2.44794,-6.22878,-5.28679
3307,-1.2787,-7.54184,-5.04134,-2.04613,-3.44729
3308,-1.27858,-0.64582,-6.12149,-2.88194,-7.22287
3309,-1.27745,-6.56839,-2.86189,-6.03531,-3.25715
3310,-1.27629,-5.97608,-0.67851,-6.19357,-4.88231
3311,-1.27625,-1.23901,-3.29896,-7.87803,-4.88769
3312,-1.27614,-1.66564,-6.63323,-7.12993,-0.87269
3313,-1.27546,-2.62328,-4.45431,-6.4223,-5.51405
3314,-1.27072,-4.58678,-3.85242,-7.70563,-1.76884
3315,-1.2677,-9.2099,-1.0419,-1.80411,-3.03815
3316,-1.26569,-4.01431,-5.40947,-3.90547,-6.14559
3317,-1.26559,-4.94885,-5.21993,-1.84872,-6.57584
3318,-1.26425,-3.44296,-4.17995,-7.62612,-3.30423
3319,-1.2636,-8.31625,-4.06085,-3.43884,-0.96289
3320,-1.25968,-0.48221,-8.42731,-4.62031,-2.41118
3321,-1.25932,-5.01646,-7.99826,-0.65849,-2.97379
3322,-1.25857,-8.81659,-2.72278,-2.78901,-2.34341
3323,-1.25847,-2.11882,-4.62492,-6.57011,-5.41947
3324,-1.25822,-3.18127,-7.36397,-1.01359,-5.74813
3325,-1.25613,-5.39263,-4.64827,-5.07992,-4.68292
3326,-1.25316,-0.29784,-1.49519,-3.05379,-9.31556
3327,-1.25197,-3.72876,-3.18134,-8.499,-1.47478
3328,-1.25186,-4.68338,-3.36574,-0.65262,-8.04641
3329,-1.25,-0.47359,-1.20185,-8.96298,-4.05386
3330,-1.24945,-5.79904,-0.68943,-8.00849,-0.44574
3331,-1.24743,-3.34515,-7.9769,-2.32615,-4.26756
3332,-1.24491,-3.06061,-6.53664,-6.47381,-2.10831
3333,-1.24487,-4.68146,-4.82634,-3.40985,-6.45086
3334,-1.24442,-0.72943,-7.9108,-1.54091,-5.74144
3335,-1.24342,-4.86533,-4.03925,-6.20652,-4.46611
3336,-1.2415,-6.47747,-1.26732,-5.61259,-4.83671
3337,-1.23967,-8.22974,-1.30057,-1.18407,-5.25747
3338,-1.23935,-2.11545,-1.61325,-9.20207,-2.59002
3339,-1.23905,-4.25815,-7.61111,-3.76257,-2.87174
3340,-1.23747,-1.78402,-5.52815,-0.47787,-8.03101
3341,-1.23744,-3.92858,-3.63682,-7.31005,-4.04619
3342,-1.23595,-5.23979,-5.63451,-5.69684,-2.61063
3343,-1.23526,-6.72149,-3.66594,-3.33652,-5.3595
3344,-1.23467,-0.64582,-7.60728,-3.87082,-5.02042
3345,-1.23409,-2.63529,-3.37288,-8.0767,-3.86302
3346,-1.23368,-2.76988,-5.80014,-7.35528,-1.75043
3347,-1.23156,-8.35138,-4.84188,-0.56607,-2.23012
3348,-1.22737,-6.57129,-3.91079,-5.06683,-3.78745
3349,-1.2223,-2.84102,-0.65569,-4.8514,-8.15283
3350,-1.22045,-9.42039,-0.71349,-2.8843,-0.96881
3351,-1.21992,-4.5669,-6.31818,-0.38618,-6.1308
3352,-1.21813,-8.97922,-0.74339,-3.93423,-1.36344
3353,-1.21721,-8.78996,-2.85675,-2.98044,-2.05205
3354,-1.2148,-4.19909,-0.6668,-2.26938,-8.6774
3355,-1.21163,-3.7114,-8.62854,-3.2102,-0.02102
3356,-1.20308,-1.10034,-9.586,-2.11189,-0.99516
3357,-1.20258,-7.10408,-1.03483,-5.81881,-3.62717
3358,-1.2015,-3.89775,-4.2809,-3.23927,-7.38545
3359,-1.20067,-4.31373,-7.75626,-4.37006,-0.83253
3360,-1.20046,-8.83476,-3.58182,-2.28648,-1.56476
3361,-1.20005,-8.3001,-0.50343,-4.51622,-3.00308
3362,-1.19977,-0.78444,-8.02281,-3.89287,-4.29247
3363,-1.19559,-2.92749,-3.78575,-2.54255,-8.31889
3364,-1.19301,-5.83564,-2.42759,-2.11494,-7.35907
3365,-1.19232,-6.1229,-6.82273,-1.63581,-3.44425
3366,-1.19143,-2.05206,-4.00208,-8.49652,-2.48234
3367,-1.18932,-2.40592,-4.7623,-8.36929,-0.26935
3368,-1.18778,-7.98886,-3.9592,-4.28115,-0.87396
3369,-1.18599,-3.85303,-1.78791,-8.73337,-2.06863
3370,-1.18573,-9.72105,-0.99963,-0.80277,-1.5657
3371,-1.18455,-3.96734,-0.54115,-4.22823,-8.04278
3372,-1.18338,-0.53537,-4.83226,-3.97389,-7.69223
3373,-1.18278,-8.01179,-0.70063,-0.38518,-5.81146
3374,-1.17622,-7.93375,-0.39786,-1.62233,-5.73427
3375,-1.17277,-2.64195,-1.72886,-9.38847,-0.71573
3376,-1.17171,-7.53852,-0.51158,-0.83865,-6.39006
3377,-1.17064,-8.61399,-4.14269,-1.82869,-1.98061
3378,-1.16944,-4.25257,-7.81127,-4.21717,-1.32192
3379,-1.16415,-3.6105,-6.38522,-4.10363,-5.29134
3380,-1.16038,-2.43277,-6.93421,-2.45847,-6.21351
3381,-1.16008,-2.8611,-4.10522,-8.03488,-3.00935
3382,-1.15819,-7.44183,-6.26552,-1.15377,-1.6401
3383,-1.15551,-7.08089,-0.2389,-4.14308,-5.59497
3384,-1.15533,-3.04661,-8.85436,-3.26862,-0.54759
3385,-1.15481,-8.53739,-3.38339,-3.78075,-0.19497
3386,-1.15449,-1.24061,-1.9363,-1.77758,-9.49837
3387,-1.15301,-4.25896,-1.49045,-5.14406,-7.20063
3388,-1.15111,-5.19418,-7.15794,-2.30331,-3.89283
3389,-1.15068,-0.15279,-3.86453,-9.11594,-0.78597
3390,-1.15043,-4.53957,-3.51432,-7.22932,-3.66815
3391,-1.14958,-0.32573,-7.87893,-6.03321,-0.30865
3392,-1.14825,-3.85903,-6.01812,-2.84437,-6.28341
3393,-1.14337,-2.44732,-3.96255,-0.0211,-8.77502
3394,-1.14085,-2.89969,-8.48306,-4.24637,-0.54426
3395,-1.13981,-1.44088,-0.35105,-6.4409,-7.41729
3396,-1.13628,-3.29925,-6.01469,-3.25693,-6.40623
3397,-1.13493,-6.71656,-4.80552,-3.13938,-4.54434
3398,-1.13477,-6.15148,-0.01272,-6.9871,-3.47159
3399,-1.13262,-1.61604,-8.39916,-2.64827,-4.30655
3400,-1.13255,-2.19236,-5.00708,-4.17213,-7.1717
3401,-1.1273,-1.63476,-0.51749,-8.46825,-4.90691
3402,-1.12651,-2.76102,-1.52618,-3.99239,-8.5346
3403,-1.1235,-9.16601,-1.3186,-1.22174,-3.38979
3404,-1.12334,-4.92389,-4.31888,-1.87355,-7.23398
3405,-1.12068,-6.40753,-5.65102,-5.07296,-0.13659
3406,-1.12068,-2.2761,-4.50367,-7.47431,-4.17315
3407,-1.12063,-6.09618,-0.85985,-7.33385,-2.65632
3408,-1.11958,-1.72652,-1.43184,-9.6521,-0.74324
3409,-1.1194,-6.17614,-1.95594,-5.90025,-4.68653
3410,-1.11876,-8.36291,-4.80437,-2.04147,-1.2492
3411,-1.11687,-4.835,-4.17415,-5.74098,-4.9993
3412,-1.11635,-2.86085,-9.02622,-2.35791,-1.88066
3413,-1.1157,-8.10689,-4.6093,-0.78785,-3.34174
3414,-1.11013,-0.13284,-0.65134,-5.6592,-8.14243
3415,-1.1036,-1.72283,-5.80254,-1.34483,-7.76761
3416,-1.10351,-1.28562,-0.20825,-9.78402,-1.16578
3417,-1.10062,-7.35639,-3.4645,-4.97181,-2.81968
3418,-1.10037,-0.39732,-0.67946,-9.14514,-3.81263
3419,-1.09936,-8.18723,-5.63383,-0.14158,-0.02409
3420,-1.09915,-7.90446,-5.9796,-0.50151,-0.55169
3421,-1.09881,-6.29148,-0.35014,-0.95045,-7.62784
3422,-1.09336,-0.75853,-7.82429,-2.78149,-5.41045
3423,-1.09277,-6.47646,-1.53613,-4.47307,-5.8731
3424,-1.0925,-0.59943,-5.36908,-5.76089,-6.03591
3425,-1.09236,-1.62563,-3.56248,-1.31052,-9.04187
3426,-1.09148,-6.87384,-4.40717,-3.35628,-4.5685
3427,-1.09,-5.25638,-3.05532,-4.79075,-6.23667
3428,-1.08995,-9.13697,-0.28922,-1.19545,-3.71686
3429,-1.08833,-5.49627,-2.03529,-1.50456,-7.88673
3430,-1.08811,-1.65496,-7.11006,-5.81535,-3.42139
3431,-1.08348,-2.98424,-6.9265,-6.33443,-1.34871
3432,-1.08076,-7.95671,-4.49485,-3.8615,-0.63865
3433,-1.0794,-2.21083,-5.49736,-7.48264,-2.78141
3434,-1.07676,-2.53453,-6.79582,-2.06409,-6.47866
3435,-1.07568,-8.64349,-2.93288,-3.9359,-0.19993
3436,-1.07152,-3.77319,-3.16836,-6.4858,-5.70183
3437,-1.06837,-2.50192,-0.06599,-8.96911,-3.48563
3438,-1.06486,-5.46455,-5.80032,-0.09441,-5.94577
3439,-1.06475,-3.2201,-0.92596,-9.36103,-0.10502
3440,-1.06447,-6.05279,-5.90497,-3.84185,-3.54995
3441,-1.0627,-3.911,-4.33282,-7.68679,-2.39054
3442,-1.06145,-1.96122,-0.81988,-1.63469,-9.5751
3443,-1.06118,-4.1945,-3.8013,-5.3502,-6.18106
3444,-1.05903,-4.30167,-4.3589,-6.71885,-4.02879
3445,-1.05773,-4.20887,-0.66769,-0.68133,-8.9586
3446,-1.05741,-9.69521,-0.9849,-1.96887,-0.19571
3447,-1.05434,-2.98428,-2.76883,-8.91083,-1.70676
3448,-1.04637,-1.9625,-8.79168,-1.36301,-3.98777
3449,-1.04251,-4.79727,-6.59421,-1.73082,-5.42403
3450,-1.03999,-5.18556,-1.61299,-4.75644,-6.84127
3451,-1.03522,-3.74295,-8.94179,-2.16564,-0.52259
3452,-1.03448,-3.80443,-8.02841,-2.67865,-3.5813
3453,-1.02842,-1.79803,-7.08316,-5.1494,-4.36142
3454,-1.02813,-0.20031,-4.83943,-3.07591,-8.12536
3455,-1.02804,-0.51651,-8.45059,-5.15592,-0.82483
3456,-1.02703,-1.92591,-1.2212,-9.64974,-0.79195
3457,-1.02622,-2.25996,-0.29648,-6.09289,-7.52517
3458,-1.02606,-5.75519,-3.64889,-3.14711,-6.52736
3459,-1.02603,-3.09656,-5.88012,-3.23159,-6.6588
3460,-1.02559,-7.1738,-0.27345,-5.16858,-4.54926
3461,-1.02533,-1.02466,-0.69495,-9.13529,-3.73662
3462,-1.02499,-6.82233,-1.51248,-6.92086,-1.48977
3463,-1.02495,-8.88917,-1.50121,-2.91235,-3.03262
3464,-1.02356,-3.24441,-3.16384,-7.51025,-4.69174
3465,-1.02182,-6.83941,-2.75709,-6.44367,-1.74812
3466,-1.02069,-4.79287,-5.01608,-6.8717,-1.89875
3467,-1.02011,-3.84531,-4.21122,-2.06139,-7.88602
3468,-1.01927,-4.11347,-5.7575,-6.43555,-2.7341
3469,-1.01739,-1.29828,-3.07425,-1.0231,-9.31567
3470,-1.01465,-8.84872,-2.00091,-0.02266,-4.08245
3471,-1.01442,-5.79143,-5.04667,-6.32131,-0.05055
3472,-1.01225,-1.04012,-0.39127,-9.72929,-1.75539
3473,-1.01201,-6.26958,-6.59263,-3.91879,-0.9212
3474,-1.01023,-5.25368,-7.83292,-3.1496,-0.32198
3475,-1.00711,-3.25657,-6.01331,-2.56181,-6.75704
3476,-1.00192,-7.74361,-0.01504,-5.14771,-3.54028
3477,-1.00153,-4.76069,-2.30856,-8.41573,-0.42292
3478,-0.99811,-5.52363,-2.63498,-6.03737,-5.01002
3479,-0.99751,-7.77177,-6.10953,-0.73897,-0.85564
3480,-0.99433,-8.28124,-2.55461,-4.03522,-2.76104
3481,-0.99429,-6.98703,-3.49325,-0.43299,-6.14838
3482,-0.99224,-3.88037,-0.99627,-8.01504,-4.32721
3483,-0.99207,-2.60846,-5.73403,-5.00885,-5.85184
3484,-0.9913,-7.85879,-4.01657,-4.43128,-1.2197
